tas,"	Year", Month, Country
19.5077,1985,5,MLT
23.4782,1985,6,MLT
25.9059,1985,7,MLT
26.2986,1985,8,MLT
23.9045,1985,9,MLT
20.292,1985,10,MLT
18.1991,1985,11,MLT
14.6267,1985,12,MLT
12.5399,1986,1,MLT
12.6588,1986,2,MLT
13.5852,1986,3,MLT
15.8327,1986,4,MLT
20.1709,1986,5,MLT
23.0288,1986,6,MLT
25.2974,1986,7,MLT
27.3236,1986,8,MLT
24.4899,1986,9,MLT
21.1322,1986,10,MLT
16.5389,1986,11,MLT
12.7833,1986,12,MLT
12.2419,1987,1,MLT
12.9708,1987,2,MLT
11.7338,1987,3,MLT
15.403,1987,4,MLT
17.4695,1987,5,MLT
22.6696,1987,6,MLT
27.4422,1987,7,MLT
27.5768,1987,8,MLT
26.705,1987,9,MLT
23.2558,1987,10,MLT
17.7873,1987,11,MLT
14.9833,1987,12,MLT
13.9242,1988,1,MLT
12.98,1988,2,MLT
13.8384,1988,3,MLT
16.9587,1988,4,MLT
20.8667,1988,5,MLT
23.9121,1988,6,MLT
27.7795,1988,7,MLT
27.442,1988,8,MLT
24.2708,1988,9,MLT
21.5486,1988,10,MLT
16.4898,1988,11,MLT
12.7591,1988,12,MLT
11.5294,1989,1,MLT
12.4794,1989,2,MLT
14.6426,1989,3,MLT
16.6997,1989,4,MLT
18.6523,1989,5,MLT
22.7432,1989,6,MLT
25.9579,1989,7,MLT
26.8202,1989,8,MLT
24.7431,1989,9,MLT
19.257,1989,10,MLT
17.5017,1989,11,MLT
15.5556,1989,12,MLT
13.0313,1990,1,MLT
14.1637,1990,2,MLT
14.6944,1990,3,MLT
16.6877,1990,4,MLT
19.6234,1990,5,MLT
23.8169,1990,6,MLT
26.0724,1990,7,MLT
26.2077,1990,8,MLT
25.8661,1990,9,MLT
23.4891,1990,10,MLT
18.1071,1990,11,MLT
12.7657,1990,12,MLT
12.1341,1991,1,MLT
12.2635,1991,2,MLT
15.449,1991,3,MLT
15.2779,1991,4,MLT
16.9727,1991,5,MLT
22.7202,1991,6,MLT
25.6579,1991,7,MLT
26.7407,1991,8,MLT
25.5359,1991,9,MLT
22.3306,1991,10,MLT
16.9656,1991,11,MLT
11.609,1991,12,MLT
11.9907,1992,1,MLT
11.7189,1992,2,MLT
13.9608,1992,3,MLT
16.1879,1992,4,MLT
18.8334,1992,5,MLT
22.4295,1992,6,MLT
24.6493,1992,7,MLT
27.5756,1992,8,MLT
24.6808,1992,9,MLT
22.899,1992,10,MLT
18.668,1992,11,MLT
14.5433,1992,12,MLT
12.1893,1993,1,MLT
11.3556,1993,2,MLT
12.9515,1993,3,MLT
16.0207,1993,4,MLT
20.0241,1993,5,MLT
23.8709,1993,6,MLT
25.4915,1993,7,MLT
27.5058,1993,8,MLT
25.0516,1993,9,MLT
21.9811,1993,10,MLT
17.5958,1993,11,MLT
14.2802,1993,12,MLT
13.2657,1994,1,MLT
13.2865,1994,2,MLT
14.8892,1994,3,MLT
15.7891,1994,4,MLT
20.7662,1994,5,MLT
23.2939,1994,6,MLT
26.8493,1994,7,MLT
28.7361,1994,8,MLT
25.9457,1994,9,MLT
21.6991,1994,10,MLT
18.0854,1994,11,MLT
14.3742,1994,12,MLT
11.7571,1995,1,MLT
14.101,1995,2,MLT
13.5022,1995,3,MLT
15.3582,1995,4,MLT
19.8457,1995,5,MLT
23.9904,1995,6,MLT
26.9072,1995,7,MLT
27.3418,1995,8,MLT
24.4331,1995,9,MLT
20.257,1995,10,MLT
16.3682,1995,11,MLT
15.3833,1995,12,MLT
13.9583,1996,1,MLT
12.5733,1996,2,MLT
13.4443,1996,3,MLT
15.63,1996,4,MLT
19.6965,1996,5,MLT
23.4531,1996,6,MLT
25.9709,1996,7,MLT
26.3407,1996,8,MLT
24.1125,1996,9,MLT
20.1201,1996,10,MLT
17.8596,1996,11,MLT
14.8556,1996,12,MLT
13.909,1997,1,MLT
13.1088,1997,2,MLT
13.7517,1997,3,MLT
14.7298,1997,4,MLT
20.255,1997,5,MLT
25.5964,1997,6,MLT
26.0532,1997,7,MLT
26.7241,1997,8,MLT
24.184,1997,9,MLT
21.1773,1997,10,MLT
17.7656,1997,11,MLT
14.4326,1997,12,MLT
12.8123,1998,1,MLT
13.6037,1998,2,MLT
13.3397,1998,3,MLT
17.6396,1998,4,MLT
19.8404,1998,5,MLT
24.836,1998,6,MLT
27.269,1998,7,MLT
27.3558,1998,8,MLT
24.774,1998,9,MLT
21.597,1998,10,MLT
16.1972,1998,11,MLT
12.874,1998,12,MLT
12.5365,1999,1,MLT
11.2569,1999,2,MLT
13.5838,1999,3,MLT
16.6411,1999,4,MLT
21.4582,1999,5,MLT
25.2136,1999,6,MLT
26.0111,1999,7,MLT
29.1222,1999,8,MLT
25.8536,1999,9,MLT
22.857,1999,10,MLT
17.9656,1999,11,MLT
14.4544,1999,12,MLT
11.0123,2000,1,MLT
12.1037,2000,2,MLT
14.1811,2000,3,MLT
17.1095,2000,4,MLT
21.0741,2000,5,MLT
23.7822,2000,6,MLT
26.5631,2000,7,MLT
27.6932,2000,8,MLT
25.0502,2000,9,MLT
20.9281,2000,10,MLT
18.7492,2000,11,MLT
15.111,2000,12,MLT
14.1622,2001,1,MLT
13.2431,2001,2,MLT
16.4635,2001,3,MLT
16.5193,2001,4,MLT
20.5445,2001,5,MLT
23.7953,2001,6,MLT
26.8216,2001,7,MLT
27.5781,2001,8,MLT
25.0818,2001,9,MLT
23.1879,2001,10,MLT
17.9116,2001,11,MLT
12.5365,2001,12,MLT
11.3064,2002,1,MLT
13.8333,2002,2,MLT
15.5233,2002,3,MLT
16.9641,2002,4,MLT
19.5986,2002,5,MLT
24.4368,2002,6,MLT
26.8124,2002,7,MLT
26.3604,2002,8,MLT
23.9962,2002,9,MLT
21.1536,2002,10,MLT
18.1965,2002,11,MLT
14.0149,2002,12,MLT
12.9978,2003,1,MLT
10.289,2003,2,MLT
12.6706,2003,3,MLT
15.682,2003,4,MLT
20.4611,2003,5,MLT
25.7937,2003,6,MLT
28.517,2003,7,MLT
28.6038,2003,8,MLT
24.5688,2003,9,MLT
22.0813,2003,10,MLT
18.0092,2003,11,MLT
13.7024,2003,12,MLT
12.0715,2004,1,MLT
13.1024,2004,2,MLT
13.8345,2004,3,MLT
16.2398,2004,4,MLT
18.1913,2004,5,MLT
23.0243,2004,6,MLT
26.0711,2004,7,MLT
26.7493,2004,8,MLT
23.5768,2004,9,MLT
22.1847,2004,10,MLT
16.7268,2004,11,MLT
14.7747,2004,12,MLT
10.9676,2005,1,MLT
10.6037,2005,2,MLT
13.4747,2005,3,MLT
15.6537,2005,4,MLT
20.2204,2005,5,MLT
23.6493,2005,6,MLT
26.6093,2005,7,MLT
25.531,2005,8,MLT
24.4663,2005,9,MLT
21.2379,2005,10,MLT
17.7543,2005,11,MLT
13.7826,2005,12,MLT
12.1109,2006,1,MLT
11.9926,2006,2,MLT
13.4722,2006,3,MLT
16.7991,2006,4,MLT
20.8138,2006,5,MLT
24.0454,2006,6,MLT
26.7302,2006,7,MLT
26.619,2006,8,MLT
24.2012,2006,9,MLT
21.6722,2006,10,MLT
17.5347,2006,11,MLT
15.5694,2006,12,MLT
14.3037,2007,1,MLT
13.8458,2007,2,MLT
14.3431,2007,3,MLT
16.8676,2007,4,MLT
20.3952,2007,5,MLT
24.7473,2007,6,MLT
26.4199,2007,7,MLT
27.3388,2007,8,MLT
24.9555,2007,9,MLT
21.2497,2007,10,MLT
17.4016,2007,11,MLT
13.8982,2007,12,MLT
14.1233,2008,1,MLT
13.087,2008,2,MLT
14.8846,2008,3,MLT
17.518,2008,4,MLT
20.2537,2008,5,MLT
23.7736,2008,6,MLT
26.5422,2008,7,MLT
26.904,2008,8,MLT
24.7273,2008,9,MLT
21.1268,2008,10,MLT
17.7551,2008,11,MLT
14.3076,2008,12,MLT
13.0676,2009,1,MLT
11.3162,2009,2,MLT
13.5531,2009,3,MLT
15.6072,2009,4,MLT
20.5868,2009,5,MLT
23.6645,2009,6,MLT
26.8508,2009,7,MLT
27.3915,2009,8,MLT
24.7655,2009,9,MLT
20.1906,2009,10,MLT
16.8756,2009,11,MLT
15.3525,2009,12,MLT
13.1681,2010,1,MLT
13.8267,2010,2,MLT
14.2168,2010,3,MLT
17.0918,2010,4,MLT
19.4755,2010,5,MLT
22.9355,2010,6,MLT
26.6936,2010,7,MLT
27.2829,2010,8,MLT
24.0688,2010,9,MLT
20.5741,2010,10,MLT
18.057,2010,11,MLT
14.2887,2010,12,MLT
12.738,2011,1,MLT
11.8544,2011,2,MLT
13.0708,2011,3,MLT
16.557,2011,4,MLT
18.942,2011,5,MLT
23.3027,2011,6,MLT
26.452,2011,7,MLT
26.7026,2011,8,MLT
25.4466,2011,9,MLT
20.057,2011,10,MLT
17.3643,2011,11,MLT
13.9644,2011,12,MLT
11.5631,2012,1,MLT
10.1951,2012,2,MLT
13.2598,2012,3,MLT
16.4313,2012,4,MLT
20.1168,2012,5,MLT
25.3478,2012,6,MLT
28.1518,2012,7,MLT
28.5097,2012,8,MLT
25.1754,2012,9,MLT
22.8201,2012,10,MLT
19.2912,2012,11,MLT
13.9977,2012,12,MLT
13.1103,2013,1,MLT
12.2174,2013,2,MLT
15.1549,2013,3,MLT
17.8102,2013,4,MLT
20.3293,2013,5,MLT
23.1148,2013,6,MLT
26.2545,2013,7,MLT
27.4954,2013,8,MLT
25.1673,2013,9,MLT
23.3332,2013,10,MLT
17.3656,2013,11,MLT
13.8412,2013,12,MLT
13.9787,2014,1,MLT
14.0865,2014,2,MLT
13.6865,2014,3,MLT
16.96,2014,4,MLT
19.4391,2014,5,MLT
24.0655,2014,6,MLT
25.8775,2014,7,MLT
27.0847,2014,8,MLT
26.2369,2014,9,MLT
22.1372,2014,10,MLT
18.8472,2014,11,MLT
14.6353,2014,12,MLT
12.7458,2015,1,MLT
12.0767,2015,2,MLT
13.7063,2015,3,MLT
16.0398,2015,4,MLT
20.6636,2015,5,MLT
23.5045,2015,6,MLT
27.8941,2015,7,MLT
27.8057,2015,8,MLT
25.918,2015,9,MLT
22.3201,2015,10,MLT
17.8497,2015,11,MLT
14.1162,2015,12,MLT
19.4163,1901,1,MRT
22.603,1901,2,MRT
23.5929,1901,3,MRT
27.8172,1901,4,MRT
30.4039,1901,5,MRT
33.3435,1901,6,MRT
33.2162,1901,7,MRT
32.4104,1901,8,MRT
30.7625,1901,9,MRT
28.3273,1901,10,MRT
23.9498,1901,11,MRT
18.8867,1901,12,MRT
20.2236,1902,1,MRT
22.7816,1902,2,MRT
25.0491,1902,3,MRT
28.7514,1902,4,MRT
31.4885,1902,5,MRT
32.7303,1902,6,MRT
33.4904,1902,7,MRT
33.034,1902,8,MRT
31.0739,1902,9,MRT
28.8771,1902,10,MRT
25.5591,1902,11,MRT
20.3361,1902,12,MRT
20.0623,1903,1,MRT
22.815,1903,2,MRT
25.0248,1903,3,MRT
27.923,1903,4,MRT
30.9838,1903,5,MRT
33.1289,1903,6,MRT
32.7331,1903,7,MRT
31.6494,1903,8,MRT
30.528,1903,9,MRT
29.7141,1903,10,MRT
24.8002,1903,11,MRT
19.9901,1903,12,MRT
19.7154,1904,1,MRT
21.3002,1904,2,MRT
24.7515,1904,3,MRT
27.4178,1904,4,MRT
31.0811,1904,5,MRT
33.4237,1904,6,MRT
33.229,1904,7,MRT
32.8233,1904,8,MRT
31.4249,1904,9,MRT
29.6569,1904,10,MRT
25.305,1904,11,MRT
20.8313,1904,12,MRT
20.1237,1905,1,MRT
20.6072,1905,2,MRT
24.5528,1905,3,MRT
28.7402,1905,4,MRT
30.8251,1905,5,MRT
33.1307,1905,6,MRT
33.3929,1905,7,MRT
31.8719,1905,8,MRT
30.5846,1905,9,MRT
29.1734,1905,10,MRT
24.4441,1905,11,MRT
20.5524,1905,12,MRT
20.4422,1906,1,MRT
20.4351,1906,2,MRT
25.4847,1906,3,MRT
28.0912,1906,4,MRT
30.71,1906,5,MRT
32.9453,1906,6,MRT
32.5195,1906,7,MRT
31.2961,1906,8,MRT
30.8566,1906,9,MRT
29.2819,1906,10,MRT
24.6497,1906,11,MRT
19.4103,1906,12,MRT
19.2004,1907,1,MRT
20.2065,1907,2,MRT
23.4154,1907,3,MRT
26.6516,1907,4,MRT
30.3799,1907,5,MRT
32.2826,1907,6,MRT
33.5689,1907,7,MRT
32.0001,1907,8,MRT
31.4258,1907,9,MRT
29.3891,1907,10,MRT
24.4696,1907,11,MRT
20.4207,1907,12,MRT
20.3593,1908,1,MRT
21.5947,1908,2,MRT
24.6445,1908,3,MRT
27.7119,1908,4,MRT
31.5575,1908,5,MRT
33.4199,1908,6,MRT
33.364,1908,7,MRT
31.7107,1908,8,MRT
31.605,1908,9,MRT
29.6244,1908,10,MRT
25.3906,1908,11,MRT
20.9902,1908,12,MRT
20.1906,1909,1,MRT
22.7678,1909,2,MRT
26.2445,1909,3,MRT
28.3377,1909,4,MRT
31.779,1909,5,MRT
32.2152,1909,6,MRT
32.5922,1909,7,MRT
31.3292,1909,8,MRT
30.9863,1909,9,MRT
29.318,1909,10,MRT
25.3479,1909,11,MRT
21.1326,1909,12,MRT
19.0094,1910,1,MRT
21.7966,1910,2,MRT
25.0288,1910,3,MRT
27.086,1910,4,MRT
30.6337,1910,5,MRT
33.1249,1910,6,MRT
32.6478,1910,7,MRT
31.8273,1910,8,MRT
31.4058,1910,9,MRT
29.4264,1910,10,MRT
25.646,1910,11,MRT
20.9307,1910,12,MRT
19.3617,1911,1,MRT
21.6414,1911,2,MRT
23.7608,1911,3,MRT
27.9544,1911,4,MRT
30.2886,1911,5,MRT
32.2979,1911,6,MRT
32.8518,1911,7,MRT
32.0358,1911,8,MRT
31.6005,1911,9,MRT
29.53,1911,10,MRT
24.1304,1911,11,MRT
20.1677,1911,12,MRT
19.9662,1912,1,MRT
23.9024,1912,2,MRT
25.7709,1912,3,MRT
28.3199,1912,4,MRT
31.6925,1912,5,MRT
33.5238,1912,6,MRT
32.8759,1912,7,MRT
31.7486,1912,8,MRT
31.0105,1912,9,MRT
28.6493,1912,10,MRT
24.0956,1912,11,MRT
20.5213,1912,12,MRT
20.5634,1913,1,MRT
22.3368,1913,2,MRT
23.6861,1913,3,MRT
27.3908,1913,4,MRT
29.559,1913,5,MRT
33.6918,1913,6,MRT
33.659,1913,7,MRT
32.3636,1913,8,MRT
31.0887,1913,9,MRT
29.2201,1913,10,MRT
24.0073,1913,11,MRT
20.3881,1913,12,MRT
19.7588,1914,1,MRT
20.6552,1914,2,MRT
25.0541,1914,3,MRT
27.9656,1914,4,MRT
31.8241,1914,5,MRT
32.7297,1914,6,MRT
32.8501,1914,7,MRT
31.6517,1914,8,MRT
30.58,1914,9,MRT
28.9976,1914,10,MRT
24.6083,1914,11,MRT
19.6064,1914,12,MRT
19.0302,1915,1,MRT
20.579,1915,2,MRT
24.4223,1915,3,MRT
26.2207,1915,4,MRT
30.6631,1915,5,MRT
32.9851,1915,6,MRT
33.9025,1915,7,MRT
32.4678,1915,8,MRT
31.2248,1915,9,MRT
28.4178,1915,10,MRT
24.1106,1915,11,MRT
20.2529,1915,12,MRT
18.4608,1916,1,MRT
19.908,1916,2,MRT
23.2686,1916,3,MRT
25.8522,1916,4,MRT
30.002,1916,5,MRT
32.7284,1916,6,MRT
33.3324,1916,7,MRT
31.8792,1916,8,MRT
30.043,1916,9,MRT
28.6406,1916,10,MRT
23.9076,1916,11,MRT
21.0388,1916,12,MRT
20.0564,1917,1,MRT
20.4081,1917,2,MRT
22.9874,1917,3,MRT
25.7847,1917,4,MRT
29.3191,1917,5,MRT
31.7993,1917,6,MRT
33.459,1917,7,MRT
32.3506,1917,8,MRT
30.7825,1917,9,MRT
27.1264,1917,10,MRT
22.4911,1917,11,MRT
20.3106,1917,12,MRT
20.3109,1918,1,MRT
19.2852,1918,2,MRT
21.6641,1918,3,MRT
25.601,1918,4,MRT
29.624,1918,5,MRT
33.2241,1918,6,MRT
33.1037,1918,7,MRT
30.8729,1918,8,MRT
30.2018,1918,9,MRT
27.8383,1918,10,MRT
23.5964,1918,11,MRT
20.5944,1918,12,MRT
20.5617,1919,1,MRT
23.2048,1919,2,MRT
25.4624,1919,3,MRT
26.7224,1919,4,MRT
30.4678,1919,5,MRT
33.2395,1919,6,MRT
33.0841,1919,7,MRT
32.7504,1919,8,MRT
31.2583,1919,9,MRT
29.6361,1919,10,MRT
25.2658,1919,11,MRT
20.2238,1919,12,MRT
19.7217,1920,1,MRT
20.2895,1920,2,MRT
23.6724,1920,3,MRT
27.3161,1920,4,MRT
29.7746,1920,5,MRT
32.6497,1920,6,MRT
32.598,1920,7,MRT
31.4808,1920,8,MRT
30.4998,1920,9,MRT
28.5729,1920,10,MRT
23.6541,1920,11,MRT
20.4843,1920,12,MRT
20.6378,1921,1,MRT
21.2888,1921,2,MRT
23.7001,1921,3,MRT
26.846,1921,4,MRT
30.4752,1921,5,MRT
33.1876,1921,6,MRT
32.9994,1921,7,MRT
32.4766,1921,8,MRT
31.0416,1921,9,MRT
29.2365,1921,10,MRT
23.9176,1921,11,MRT
19.8788,1921,12,MRT
19.6017,1922,1,MRT
22.2741,1922,2,MRT
23.968,1922,3,MRT
27.5396,1922,4,MRT
30.8935,1922,5,MRT
32.2278,1922,6,MRT
33.0069,1922,7,MRT
31.2294,1922,8,MRT
29.4455,1922,9,MRT
28.4718,1922,10,MRT
24.2381,1922,11,MRT
19.3627,1922,12,MRT
17.8515,1923,1,MRT
21.4278,1923,2,MRT
24.5609,1923,3,MRT
25.6606,1923,4,MRT
31.257,1923,5,MRT
33.0339,1923,6,MRT
33.23,1923,7,MRT
32.3605,1923,8,MRT
31.0777,1923,9,MRT
30.2018,1923,10,MRT
25.0466,1923,11,MRT
21.6631,1923,12,MRT
20.6804,1924,1,MRT
22.1115,1924,2,MRT
25.9454,1924,3,MRT
28.2477,1924,4,MRT
32.4549,1924,5,MRT
32.4727,1924,6,MRT
33.0098,1924,7,MRT
32.3509,1924,8,MRT
31.2492,1924,9,MRT
28.416,1924,10,MRT
24.5215,1924,11,MRT
19.4409,1924,12,MRT
18.4297,1925,1,MRT
22.1967,1925,2,MRT
24.485,1925,3,MRT
27.645,1925,4,MRT
31.1416,1925,5,MRT
33.1194,1925,6,MRT
33.2617,1925,7,MRT
32.9129,1925,8,MRT
31.2774,1925,9,MRT
28.2546,1925,10,MRT
24.1757,1925,11,MRT
22.287,1925,12,MRT
21.6824,1926,1,MRT
22.299,1926,2,MRT
24.566,1926,3,MRT
28.5725,1926,4,MRT
31.3991,1926,5,MRT
33.5203,1926,6,MRT
33.8111,1926,7,MRT
32.6902,1926,8,MRT
32.2903,1926,9,MRT
30.1912,1926,10,MRT
22.6544,1926,11,MRT
20.631,1926,12,MRT
19.0528,1927,1,MRT
20.2836,1927,2,MRT
25.8439,1927,3,MRT
27.865,1927,4,MRT
31.9309,1927,5,MRT
33.3041,1927,6,MRT
33.0758,1927,7,MRT
31.4863,1927,8,MRT
30.4315,1927,9,MRT
29.5006,1927,10,MRT
24.417,1927,11,MRT
20.5721,1927,12,MRT
17.5798,1928,1,MRT
20.4944,1928,2,MRT
25.457,1928,3,MRT
27.6019,1928,4,MRT
30.5756,1928,5,MRT
34.1191,1928,6,MRT
34.0861,1928,7,MRT
32.0556,1928,8,MRT
31.3488,1928,9,MRT
28.9776,1928,10,MRT
23.2093,1928,11,MRT
19.1868,1928,12,MRT
20.7598,1929,1,MRT
21.5976,1929,2,MRT
24.2526,1929,3,MRT
28.6364,1929,4,MRT
29.2282,1929,5,MRT
33.1467,1929,6,MRT
33.4555,1929,7,MRT
31.9834,1929,8,MRT
30.3391,1929,9,MRT
28.83,1929,10,MRT
23.1982,1929,11,MRT
19.6862,1929,12,MRT
18.8603,1930,1,MRT
20.6095,1930,2,MRT
23.1129,1930,3,MRT
27.0783,1930,4,MRT
30.0645,1930,5,MRT
32.8298,1930,6,MRT
32.9821,1930,7,MRT
32.5002,1930,8,MRT
31.6867,1930,9,MRT
30.2611,1930,10,MRT
25.9123,1930,11,MRT
20.4169,1930,12,MRT
20.7869,1931,1,MRT
21.5755,1931,2,MRT
24.1552,1931,3,MRT
28.465,1931,4,MRT
31.78,1931,5,MRT
32.4574,1931,6,MRT
33.796,1931,7,MRT
33.6284,1931,8,MRT
31.1678,1931,9,MRT
30.1558,1931,10,MRT
24.7884,1931,11,MRT
20.4796,1931,12,MRT
19.992,1932,1,MRT
21.4252,1932,2,MRT
23.4996,1932,3,MRT
28.4285,1932,4,MRT
30.1626,1932,5,MRT
33.1309,1932,6,MRT
33.0814,1932,7,MRT
31.5397,1932,8,MRT
30.6898,1932,9,MRT
29.1165,1932,10,MRT
23.8937,1932,11,MRT
19.2764,1932,12,MRT
21.0991,1933,1,MRT
22.8702,1933,2,MRT
24.1705,1933,3,MRT
27.1797,1933,4,MRT
31.6249,1933,5,MRT
32.5982,1933,6,MRT
32.3973,1933,7,MRT
31.3995,1933,8,MRT
29.908,1933,9,MRT
27.7271,1933,10,MRT
22.1618,1933,11,MRT
17.9377,1933,12,MRT
18.7327,1934,1,MRT
21.3922,1934,2,MRT
23.4404,1934,3,MRT
28.4186,1934,4,MRT
31.6898,1934,5,MRT
33.5757,1934,6,MRT
33.4451,1934,7,MRT
31.9743,1934,8,MRT
32.2716,1934,9,MRT
29.1869,1934,10,MRT
24.9252,1934,11,MRT
21.325,1934,12,MRT
20.9292,1935,1,MRT
22.0717,1935,2,MRT
26.4587,1935,3,MRT
30.0468,1935,4,MRT
31.4965,1935,5,MRT
34.4074,1935,6,MRT
33.6957,1935,7,MRT
32.2358,1935,8,MRT
32.6779,1935,9,MRT
29.2717,1935,10,MRT
26.0836,1935,11,MRT
23.8206,1935,12,MRT
22.5769,1936,1,MRT
23.8982,1936,2,MRT
26.013,1936,3,MRT
29.2394,1936,4,MRT
30.6018,1936,5,MRT
33.5444,1936,6,MRT
33.0929,1936,7,MRT
32.0471,1936,8,MRT
32.2425,1936,9,MRT
29.5692,1936,10,MRT
24.6876,1936,11,MRT
21.1804,1936,12,MRT
20.0328,1937,1,MRT
22.7666,1937,2,MRT
24.9253,1937,3,MRT
28.5401,1937,4,MRT
31.2639,1937,5,MRT
33.8931,1937,6,MRT
34.4407,1937,7,MRT
33.1984,1937,8,MRT
31.7792,1937,9,MRT
29.4504,1937,10,MRT
26.867,1937,11,MRT
22.1054,1937,12,MRT
20.4707,1938,1,MRT
24.7541,1938,2,MRT
25.533,1938,3,MRT
28.7806,1938,4,MRT
32.1549,1938,5,MRT
35.5325,1938,6,MRT
33.2673,1938,7,MRT
32.4825,1938,8,MRT
30.9075,1938,9,MRT
29.4835,1938,10,MRT
25.7162,1938,11,MRT
20.654,1938,12,MRT
21.1703,1939,1,MRT
21.3358,1939,2,MRT
25.1287,1939,3,MRT
28.8068,1939,4,MRT
31.8234,1939,5,MRT
34.0104,1939,6,MRT
33.6426,1939,7,MRT
32.2834,1939,8,MRT
31.8357,1939,9,MRT
29.6005,1939,10,MRT
25.7341,1939,11,MRT
22.1124,1939,12,MRT
20.314,1940,1,MRT
22.5633,1940,2,MRT
25.3517,1940,3,MRT
27.0614,1940,4,MRT
30.747,1940,5,MRT
33.9312,1940,6,MRT
33.4179,1940,7,MRT
32.5591,1940,8,MRT
31.4414,1940,9,MRT
29.2446,1940,10,MRT
24.4867,1940,11,MRT
20.3553,1940,12,MRT
21.3631,1941,1,MRT
23.1648,1941,2,MRT
25.0898,1941,3,MRT
27.1011,1941,4,MRT
30.9723,1941,5,MRT
33.2302,1941,6,MRT
32.9172,1941,7,MRT
32.754,1941,8,MRT
31.0776,1941,9,MRT
31.5558,1941,10,MRT
25.3149,1941,11,MRT
20.2257,1941,12,MRT
19.035,1942,1,MRT
21.9805,1942,2,MRT
25.441,1942,3,MRT
28.9926,1942,4,MRT
32.4159,1942,5,MRT
33.9308,1942,6,MRT
33.237,1942,7,MRT
31.5976,1942,8,MRT
31.8422,1942,9,MRT
28.6191,1942,10,MRT
25.501,1942,11,MRT
20.2966,1942,12,MRT
19.3549,1943,1,MRT
21.7446,1943,2,MRT
24.9575,1943,3,MRT
28.5846,1943,4,MRT
32.2125,1943,5,MRT
33.8909,1943,6,MRT
33.1871,1943,7,MRT
31.5156,1943,8,MRT
30.9538,1943,9,MRT
29.9451,1943,10,MRT
23.923,1943,11,MRT
19.8178,1943,12,MRT
19.5745,1944,1,MRT
22.6873,1944,2,MRT
24.3414,1944,3,MRT
28.6922,1944,4,MRT
32.4381,1944,5,MRT
33.7804,1944,6,MRT
34.0812,1944,7,MRT
32.1134,1944,8,MRT
31.1392,1944,9,MRT
29.4572,1944,10,MRT
25.6731,1944,11,MRT
19.4898,1944,12,MRT
20.3043,1945,1,MRT
21.8243,1945,2,MRT
24.8707,1945,3,MRT
30.6762,1945,4,MRT
31.5436,1945,5,MRT
33.6552,1945,6,MRT
33.6926,1945,7,MRT
31.676,1945,8,MRT
31.1803,1945,9,MRT
29.6395,1945,10,MRT
25.9419,1945,11,MRT
22.176,1945,12,MRT
19.6528,1946,1,MRT
21.1474,1946,2,MRT
25.4265,1946,3,MRT
27.9779,1946,4,MRT
31.3104,1946,5,MRT
33.3267,1946,6,MRT
33.5875,1946,7,MRT
31.6579,1946,8,MRT
31.4509,1946,9,MRT
29.2064,1946,10,MRT
25.5336,1946,11,MRT
19.6419,1946,12,MRT
19.8261,1947,1,MRT
22.525,1947,2,MRT
26.9361,1947,3,MRT
29.6182,1947,4,MRT
30.864,1947,5,MRT
33.8236,1947,6,MRT
33.866,1947,7,MRT
31.8362,1947,8,MRT
31.7789,1947,9,MRT
29.6336,1947,10,MRT
25.3763,1947,11,MRT
20.4831,1947,12,MRT
19.5223,1948,1,MRT
22.6404,1948,2,MRT
25.2676,1948,3,MRT
27.1692,1948,4,MRT
31.3557,1948,5,MRT
33.0898,1948,6,MRT
33.2669,1948,7,MRT
32.0534,1948,8,MRT
31.4504,1948,9,MRT
29.3944,1948,10,MRT
25.0718,1948,11,MRT
20.3231,1948,12,MRT
19.6452,1949,1,MRT
21.8481,1949,2,MRT
24.0493,1949,3,MRT
28.4959,1949,4,MRT
30.7928,1949,5,MRT
33.5458,1949,6,MRT
33.5069,1949,7,MRT
32.7324,1949,8,MRT
30.9548,1949,9,MRT
30.1464,1949,10,MRT
24.816,1949,11,MRT
22.2305,1949,12,MRT
19.2571,1950,1,MRT
22.391,1950,2,MRT
26.1835,1950,3,MRT
27.2067,1950,4,MRT
31.4705,1950,5,MRT
34.9576,1950,6,MRT
33.3803,1950,7,MRT
30.5739,1950,8,MRT
30.1406,1950,9,MRT
28.7782,1950,10,MRT
25.612,1950,11,MRT
20.069,1950,12,MRT
19.41,1951,1,MRT
21.8852,1951,2,MRT
25.7207,1951,3,MRT
28.7947,1951,4,MRT
30.5745,1951,5,MRT
33.5712,1951,6,MRT
32.933,1951,7,MRT
31.8321,1951,8,MRT
30.3145,1951,9,MRT
27.3746,1951,10,MRT
25.1991,1951,11,MRT
19.7557,1951,12,MRT
17.8293,1952,1,MRT
21.4682,1952,2,MRT
25.6447,1952,3,MRT
26.2119,1952,4,MRT
30.6095,1952,5,MRT
34.5054,1952,6,MRT
32.5299,1952,7,MRT
31.4975,1952,8,MRT
29.3623,1952,9,MRT
29.2114,1952,10,MRT
26.0044,1952,11,MRT
20.2503,1952,12,MRT
21.7871,1953,1,MRT
21.4892,1953,2,MRT
23.4477,1953,3,MRT
28.9857,1953,4,MRT
32.0941,1953,5,MRT
32.0502,1953,6,MRT
32.3763,1953,7,MRT
32.5372,1953,8,MRT
30.5559,1953,9,MRT
28.9652,1953,10,MRT
26.2166,1953,11,MRT
20.4495,1953,12,MRT
19.4943,1954,1,MRT
20.4707,1954,2,MRT
