pr,"	Year", Month, Country
178.44,2001,5,IDN
202.398,2001,6,IDN
124.66,2001,7,IDN
141.784,2001,8,IDN
218.799,2001,9,IDN
298.757,2001,10,IDN
279.333,2001,11,IDN
279.938,2001,12,IDN
296.158,2002,1,IDN
214.953,2002,2,IDN
296.054,2002,3,IDN
262.049,2002,4,IDN
222.858,2002,5,IDN
182.552,2002,6,IDN
139.714,2002,7,IDN
138.578,2002,8,IDN
151.973,2002,9,IDN
154.236,2002,10,IDN
272.078,2002,11,IDN
314.866,2002,12,IDN
300.959,2003,1,IDN
286.267,2003,2,IDN
318.647,2003,3,IDN
296.608,2003,4,IDN
224.613,2003,5,IDN
160.72,2003,6,IDN
169.529,2003,7,IDN
210.676,2003,8,IDN
200.139,2003,9,IDN
274.364,2003,10,IDN
272.593,2003,11,IDN
324.946,2003,12,IDN
333.281,2004,1,IDN
235.4,2004,2,IDN
308.083,2004,3,IDN
256.295,2004,4,IDN
250.205,2004,5,IDN
141.649,2004,6,IDN
178.221,2004,7,IDN
78.453,2004,8,IDN
184.926,2004,9,IDN
187.983,2004,10,IDN
282.106,2004,11,IDN
316.522,2004,12,IDN
268.781,2005,1,IDN
219.352,2005,2,IDN
277.787,2005,3,IDN
309.804,2005,4,IDN
243.027,2005,5,IDN
174.88,2005,6,IDN
171.225,2005,7,IDN
151.49,2005,8,IDN
161.345,2005,9,IDN
291.454,2005,10,IDN
278.888,2005,11,IDN
303.989,2005,12,IDN
286.448,2006,1,IDN
299.892,2006,2,IDN
278.325,2006,3,IDN
312.518,2006,4,IDN
229.664,2006,5,IDN
259.555,2006,6,IDN
118.214,2006,7,IDN
118.287,2006,8,IDN
159.053,2006,9,IDN
120.381,2006,10,IDN
187.226,2006,11,IDN
302.207,2006,12,IDN
289.176,2007,1,IDN
302.97,2007,2,IDN
304.782,2007,3,IDN
304.573,2007,4,IDN
273.294,2007,5,IDN
256.436,2007,6,IDN
210.086,2007,7,IDN
173.889,2007,8,IDN
160.384,2007,9,IDN
192.96,2007,10,IDN
240.639,2007,11,IDN
304.967,2007,12,IDN
236.973,2008,1,IDN
265.674,2008,2,IDN
341.485,2008,3,IDN
288.687,2008,4,IDN
201.717,2008,5,IDN
256.897,2008,6,IDN
204.507,2008,7,IDN
208.424,2008,8,IDN
209.227,2008,9,IDN
279.849,2008,10,IDN
328.193,2008,11,IDN
357.062,2008,12,IDN
310.533,2009,1,IDN
279.174,2009,2,IDN
347.858,2009,3,IDN
306.946,2009,4,IDN
202.417,2009,5,IDN
161.129,2009,6,IDN
164.934,2009,7,IDN
172.475,2009,8,IDN
148.136,2009,9,IDN
212.162,2009,10,IDN
291.446,2009,11,IDN
316.627,2009,12,IDN
289.622,2010,1,IDN
240.492,2010,2,IDN
345.867,2010,3,IDN
334.777,2010,4,IDN
335.589,2010,5,IDN
273.368,2010,6,IDN
252.118,2010,7,IDN
266.842,2010,8,IDN
