pr,"	Year", Month, Country
337.471,1994,7,BTN
447.75,1994,8,BTN
117.426,1994,9,BTN
49.294,1994,10,BTN
28.1321,1994,11,BTN
0.84683,1994,12,BTN
18.274,1995,1,BTN
9.09927,1995,2,BTN
16.5005,1995,3,BTN
97.2688,1995,4,BTN
126.7,1995,5,BTN
380.573,1995,6,BTN
523.046,1995,7,BTN
369.457,1995,8,BTN
357.598,1995,9,BTN
20.604,1995,10,BTN
27.8333,1995,11,BTN
6.07499,1995,12,BTN
24.4109,1996,1,BTN
7.49979,1996,2,BTN
28.0934,1996,3,BTN
59.8916,1996,4,BTN
196.207,1996,5,BTN
259.707,1996,6,BTN
494.342,1996,7,BTN
359.729,1996,8,BTN
196.993,1996,9,BTN
146.525,1996,10,BTN
0.00014,1996,11,BTN
0,1996,12,BTN
10.3482,1997,1,BTN
9.03572,1997,2,BTN
37.7238,1997,3,BTN
203.777,1997,4,BTN
126.517,1997,5,BTN
366.814,1997,6,BTN
409.942,1997,7,BTN
385.808,1997,8,BTN
301.041,1997,9,BTN
12.0233,1997,10,BTN
5.59595,1997,11,BTN
24.2046,1997,12,BTN
0.21044,1998,1,BTN
8.46566,1998,2,BTN
56.4421,1998,3,BTN
156.982,1998,4,BTN
188.578,1998,5,BTN
374.64,1998,6,BTN
386.943,1998,7,BTN
429.128,1998,8,BTN
230.579,1998,9,BTN
114.822,1998,10,BTN
11.4069,1998,11,BTN
0.91932,1998,12,BTN
4.26774,1999,1,BTN
1.56471,1999,2,BTN
11.1673,1999,3,BTN
86.4475,1999,4,BTN
258.749,1999,5,BTN
376.769,1999,6,BTN
489.669,1999,7,BTN
460.464,1999,8,BTN
319.333,1999,9,BTN
155.318,1999,10,BTN
9.22075,1999,11,BTN
5.2816,1999,12,BTN
4.92313,2000,1,BTN
6.85875,2000,2,BTN
20.7536,2000,3,BTN
151.555,2000,4,BTN
298.65,2000,5,BTN
430.732,2000,6,BTN
321.917,2000,7,BTN
453.313,2000,8,BTN
263.204,2000,9,BTN
26.8733,2000,10,BTN
4.19928,2000,11,BTN
0.25468,2000,12,BTN
2.64514,2001,1,BTN
7.84304,2001,2,BTN
25.9915,2001,3,BTN
123.098,2001,4,BTN
331.607,2001,5,BTN
377.505,2001,6,BTN
409.879,2001,7,BTN
375.304,2001,8,BTN
231.869,2001,9,BTN
139.022,2001,10,BTN
2.9064,2001,11,BTN
0.02582,2001,12,BTN
13.2288,2002,1,BTN
3.9727,2002,2,BTN
41.4183,2002,3,BTN
149.134,2002,4,BTN
203.619,2002,5,BTN
332.852,2002,6,BTN
422.191,2002,7,BTN
383.384,2002,8,BTN
166.832,2002,9,BTN
48.7221,2002,10,BTN
25.839,2002,11,BTN
7.70723,2002,12,BTN
15.66,2003,1,BTN
22.6293,2003,2,BTN
28.0126,2003,3,BTN
177.784,2003,4,BTN
164.488,2003,5,BTN
534.243,2003,6,BTN
498.388,2003,7,BTN
253.467,2003,8,BTN
214.823,2003,9,BTN
126.086,2003,10,BTN
5.34768,2003,11,BTN
13.1268,2003,12,BTN
12.6283,2004,1,BTN
2.7217,2004,2,BTN
14.7878,2004,3,BTN
214.793,2004,4,BTN
142.918,2004,5,BTN
324.403,2004,6,BTN
471.553,2004,7,BTN
205.295,2004,8,BTN
138.097,2004,9,BTN
205.994,2004,10,BTN
14.3145,2004,11,BTN
0.77713,2004,12,BTN
17.6292,2005,1,BTN
6.07813,2005,2,BTN
45.6544,2005,3,BTN
137.265,2005,4,BTN
211.236,2005,5,BTN
210.165,2005,6,BTN
392.982,2005,7,BTN
250.285,2005,8,BTN
191.747,2005,9,BTN
165.676,2005,10,BTN
0.28119,2005,11,BTN
0.06595,2005,12,BTN
0.00787,2006,1,BTN
14.6807,2006,2,BTN
23.6407,2006,3,BTN
248.16,2006,4,BTN
219.112,2006,5,BTN
259.917,2006,6,BTN
406.236,2006,7,BTN
219.351,2006,8,BTN
250.57,2006,9,BTN
69.9925,2006,10,BTN
25.3329,2006,11,BTN
4.63922,2006,12,BTN
6.43356,2007,1,BTN
27.1741,2007,2,BTN
13.3351,2007,3,BTN
169.466,2007,4,BTN
214.483,2007,5,BTN
313.193,2007,6,BTN
557.32,2007,7,BTN
323.733,2007,8,BTN
374.782,2007,9,BTN
56.7258,2007,10,BTN
10.8052,2007,11,BTN
0.3757,2007,12,BTN
23.7242,2008,1,BTN
3.44893,2008,2,BTN
65.0882,2008,3,BTN
94.2598,2008,4,BTN
180.225,2008,5,BTN
554.07,2008,6,BTN
453.501,2008,7,BTN
339.346,2008,8,BTN
134.899,2008,9,BTN
147.22,2008,10,BTN
2.73879,2008,11,BTN
1.63274,2008,12,BTN
4.12425,2009,1,BTN
3.28247,2009,2,BTN
25.9098,2009,3,BTN
72.2628,2009,4,BTN
221.83,2009,5,BTN
145.693,2009,6,BTN
468.312,2009,7,BTN
384.185,2009,8,BTN
233.305,2009,9,BTN
136.679,2009,10,BTN
7.60758,2009,11,BTN
3.93882,2009,12,BTN
0.03402,2010,1,BTN
1.1848,2010,2,BTN
51.9396,2010,3,BTN
133.924,2010,4,BTN
278.804,2010,5,BTN
434.458,2010,6,BTN
474.665,2010,7,BTN
364.266,2010,8,BTN
336.96,2010,9,BTN
149.578,2010,10,BTN
16.347,2010,11,BTN
1.25866,2010,12,BTN
7.7771,2011,1,BTN
21.1789,2011,2,BTN
26.0343,2011,3,BTN
76.5898,2011,4,BTN
147.742,2011,5,BTN
348.349,2011,6,BTN
505.591,2011,7,BTN
432.274,2011,8,BTN
282.213,2011,9,BTN
13.052,2011,10,BTN
7.07254,2011,11,BTN
0.39032,2011,12,BTN
16.4806,2012,1,BTN
13.1512,2012,2,BTN
20.6809,2012,3,BTN
97.2055,2012,4,BTN
178.606,2012,5,BTN
373.937,2012,6,BTN
517.078,2012,7,BTN
319.368,2012,8,BTN
246.25,2012,9,BTN
52.9401,2012,10,BTN
0.73702,2012,11,BTN
0.59002,2012,12,BTN
2.0644,2013,1,BTN
19.2773,2013,2,BTN
29.5935,2013,3,BTN
107.222,2013,4,BTN
297.184,2013,5,BTN
408.394,2013,6,BTN
401.739,2013,7,BTN
242.834,2013,8,BTN
147.966,2013,9,BTN
262.091,2013,10,BTN
0.24253,2013,11,BTN
8.57391,2013,12,BTN
0.77441,2014,1,BTN
12.0084,2014,2,BTN
31.8371,2014,3,BTN
73.7946,2014,4,BTN
145.818,2014,5,BTN
300.477,2014,6,BTN
380.764,2014,7,BTN
391.999,2014,8,BTN
388.467,2014,9,BTN
49.5961,2014,10,BTN
8.79958,2014,11,BTN
2.3893,2014,12,BTN
8.05042,2015,1,BTN
13.0966,2015,2,BTN
13.6113,2015,3,BTN
145.224,2015,4,BTN
174.313,2015,5,BTN
362.656,2015,6,BTN
246.457,2015,7,BTN
465.333,2015,8,BTN
285.043,2015,9,BTN
42.6795,2015,10,BTN
3.37146,2015,11,BTN
5.26987,2015,12,BTN
139.216,1991,1,BWA
93.8901,1991,2,BWA
66.4612,1991,3,BWA
0.36809,1991,4,BWA
0.05181,1991,5,BWA
0.30771,1991,6,BWA
0.00079,1991,7,BWA
0.00105,1991,8,BWA
1.73854,1991,9,BWA
16.7769,1991,10,BWA
24.2029,1991,11,BWA
87.3883,1991,12,BWA
24.3466,1992,1,BWA
14.684,1992,2,BWA
43.866,1992,3,BWA
11.8591,1992,4,BWA
0.01119,1992,5,BWA
0.06287,1992,6,BWA
0.0041,1992,7,BWA
0.07693,1992,8,BWA
0.17184,1992,9,BWA
20.1379,1992,10,BWA
44.437,1992,11,BWA
48.4849,1992,12,BWA
44.14,1993,1,BWA
71.2309,1993,2,BWA
14.5973,1993,3,BWA
14.5208,1993,4,BWA
4.17699,1993,5,BWA
0.25821,1993,6,BWA
1.60638,1993,7,BWA
0.05498,1993,8,BWA
1.70025,1993,9,BWA
30.97,1993,10,BWA
43.6683,1993,11,BWA
51.1864,1993,12,BWA
137.414,1994,1,BWA
62.9029,1994,2,BWA
14.5544,1994,3,BWA
3.82134,1994,4,BWA
0.0551,1994,5,BWA
0.05075,1994,6,BWA
0.01231,1994,7,BWA
0.00621,1994,8,BWA
0.2083,1994,9,BWA
4.38624,1994,10,BWA
27.9238,1994,11,BWA
32.9872,1994,12,BWA
42.3436,1995,1,BWA
41.7539,1995,2,BWA
49.3634,1995,3,BWA
8.08302,1995,4,BWA
7.88631,1995,5,BWA
0.00119,1995,6,BWA
0.00118,1995,7,BWA
0.05871,1995,8,BWA
1.84326,1995,9,BWA
26.7843,1995,10,BWA
57.8816,1995,11,BWA
85.8683,1995,12,BWA
131.449,1996,1,BWA
118.043,1996,2,BWA
12.2862,1996,3,BWA
14.6341,1996,4,BWA
15.7116,1996,5,BWA
0.11566,1996,6,BWA
1.49033,1996,7,BWA
0.07325,1996,8,BWA
2.93713,1996,9,BWA
5.81485,1996,10,BWA
73.742,1996,11,BWA
60.2657,1996,12,BWA
121.161,1997,1,BWA
38.6435,1997,2,BWA
113.841,1997,3,BWA
11.5758,1997,4,BWA
9.1135,1997,5,BWA
0.38767,1997,6,BWA
0.06229,1997,7,BWA
0.10637,1997,8,BWA
15.2485,1997,9,BWA
29.7141,1997,10,BWA
36.4679,1997,11,BWA
59.0553,1997,12,BWA
113.253,1998,1,BWA
40.3194,1998,2,BWA
40.4998,1998,3,BWA
3.41303,1998,4,BWA
0.16346,1998,5,BWA
0.1023,1998,6,BWA
0.48607,1998,7,BWA
0.27687,1998,8,BWA
6.92681,1998,9,BWA
22.0538,1998,10,BWA
69.2553,1998,11,BWA
75.9728,1998,12,BWA
99.9599,1999,1,BWA
55.0871,1999,2,BWA
50.5401,1999,3,BWA
7.97055,1999,4,BWA
10.9848,1999,5,BWA
0.16247,1999,6,BWA
0.07397,1999,7,BWA
0.19021,1999,8,BWA
0.5195,1999,9,BWA
10.2618,1999,10,BWA
29.2189,1999,11,BWA
71.6076,1999,12,BWA
112.4,2000,1,BWA
130.845,2000,2,BWA
71.9185,2000,3,BWA
24.0733,2000,4,BWA
10.3944,2000,5,BWA
0.71345,2000,6,BWA
0.20069,2000,7,BWA
0.16469,2000,8,BWA
3.37115,2000,9,BWA
9.17856,2000,10,BWA
52.1074,2000,11,BWA
50.1691,2000,12,BWA
52.5806,2001,1,BWA
92.9797,2001,2,BWA
57.6066,2001,3,BWA
47.348,2001,4,BWA
8.32351,2001,5,BWA
0.58925,2001,6,BWA
0.28068,2001,7,BWA
1.24113,2001,8,BWA
10.4097,2001,9,BWA
22.1294,2001,10,BWA
60.7834,2001,11,BWA
68.5261,2001,12,BWA
77.1372,2002,1,BWA
51.7556,2002,2,BWA
33.5894,2002,3,BWA
38.7248,2002,4,BWA
12.5206,2002,5,BWA
3.37068,2002,6,BWA
0.17168,2002,7,BWA
2.63433,2002,8,BWA
11.2515,2002,9,BWA
22.9486,2002,10,BWA
34.4569,2002,11,BWA
70.2385,2002,12,BWA
76.8954,2003,1,BWA
68.7048,2003,2,BWA
51.7614,2003,3,BWA
17.6035,2003,4,BWA
2.17174,2003,5,BWA
1.125,2003,6,BWA
0.31172,2003,7,BWA
0.48388,2003,8,BWA
3.36761,2003,9,BWA
29.1404,2003,10,BWA
43.1841,2003,11,BWA
43.9075,2003,12,BWA
94.3261,2004,1,BWA
86.2788,2004,2,BWA
85.8138,2004,3,BWA
37.4045,2004,4,BWA
2.6266,2004,5,BWA
0.73539,2004,6,BWA
0.16466,2004,7,BWA
0.22296,2004,8,BWA
10.4087,2004,9,BWA
26.0666,2004,10,BWA
23.0405,2004,11,BWA
71.487,2004,12,BWA
90.0594,2005,1,BWA
41.3983,2005,2,BWA
59.2134,2005,3,BWA
27.5356,2005,4,BWA
3.71183,2005,5,BWA
0.54336,2005,6,BWA
0.16568,2005,7,BWA
0.00062,2005,8,BWA
0.29986,2005,9,BWA
5.32473,2005,10,BWA
36.2722,2005,11,BWA
57.2162,2005,12,BWA
134.682,2006,1,BWA
113.285,2006,2,BWA
61.1654,2006,3,BWA
53.8298,2006,4,BWA
4.21699,2006,5,BWA
0.47838,2006,6,BWA
0.10935,2006,7,BWA
2.12825,2006,8,BWA
0.12275,2006,9,BWA
14.0721,2006,10,BWA
39.6996,2006,11,BWA
44.9713,2006,12,BWA
64.8351,2007,1,BWA
50.9367,2007,2,BWA
38.1679,2007,3,BWA
25.3138,2007,4,BWA
0.24153,2007,5,BWA
3.33182,2007,6,BWA
0.0212,2007,7,BWA
0.00055,2007,8,BWA
11.2437,2007,9,BWA
23.8025,2007,10,BWA
30.2153,2007,11,BWA
55.8146,2007,12,BWA
124.271,2008,1,BWA
45.9017,2008,2,BWA
73.6796,2008,3,BWA
24.5175,2008,4,BWA
3.12216,2008,5,BWA
0.90572,2008,6,BWA
0.03378,2008,7,BWA
0.31753,2008,8,BWA
0.89237,2008,9,BWA
4.27435,2008,10,BWA
52.3116,2008,11,BWA
46.7488,2008,12,BWA
97.7473,2009,1,BWA
72.4259,2009,2,BWA
61.246,2009,3,BWA
7.69695,2009,4,BWA
10.3246,2009,5,BWA
4.00878,2009,6,BWA
0.19568,2009,7,BWA
0.00494,2009,8,BWA
5.6687,2009,9,BWA
41.0056,2009,10,BWA
48.1921,2009,11,BWA
67.3312,2009,12,BWA
158.377,2010,1,BWA
101.153,2010,2,BWA
52.2965,2010,3,BWA
53.2601,2010,4,BWA
13.4712,2010,5,BWA
0.00374,2010,6,BWA
0.02224,2010,7,BWA
0.222,2010,8,BWA
1.076,2010,9,BWA
13.2112,2010,10,BWA
44.751,2010,11,BWA
67.2296,2010,12,BWA
126.543,2011,1,BWA
62.5177,2011,2,BWA
109.569,2011,3,BWA
50.6211,2011,4,BWA
9.01931,2011,5,BWA
3.27344,2011,6,BWA
0.27922,2011,7,BWA
0.63619,2011,8,BWA
2.7079,2011,9,BWA
24.3717,2011,10,BWA
42.6297,2011,11,BWA
68.7259,2011,12,BWA
60.8558,2012,1,BWA
88.6572,2012,2,BWA
52.3941,2012,3,BWA
16.4905,2012,4,BWA
0.83305,2012,5,BWA
1.97062,2012,6,BWA
0.29801,2012,7,BWA
0.06146,2012,8,BWA
3.17488,2012,9,BWA
18.6578,2012,10,BWA
25.0534,2012,11,BWA
75.2495,2012,12,BWA
62.6981,2013,1,BWA
62.1422,2013,2,BWA
41.2851,2013,3,BWA
22.2253,2013,4,BWA
4.06607,2013,5,BWA
0.25038,2013,6,BWA
0.76558,2013,7,BWA
0.16033,2013,8,BWA
7.75832,2013,9,BWA
10.17,2013,10,BWA
33.7531,2013,11,BWA
109.312,2013,12,BWA
98.1597,2014,1,BWA
139.277,2014,2,BWA
26.8819,2014,3,BWA
30.8178,2014,4,BWA
1.68328,2014,5,BWA
0.23671,2014,6,BWA
0.05942,2014,7,BWA
2.2805,2014,8,BWA
1.02723,2014,9,BWA
12.1555,2014,10,BWA
37.6658,2014,11,BWA
73.3824,2014,12,BWA
51.6875,2015,1,BWA
47.0728,2015,2,BWA
50.6468,2015,3,BWA
27.3646,2015,4,BWA
1.07995,2015,5,BWA
1.93144,2015,6,BWA
0.48311,2015,7,BWA
1.75394,2015,8,BWA
11.7087,2015,9,BWA
2.67992,2015,10,BWA
23.8949,2015,11,BWA
45.2659,2015,12,BWA
156.552,1991,1,VGB
197.507,1991,2,VGB
76.74,1991,3,VGB
90.7583,1991,4,VGB
106.872,1991,5,VGB
110.361,1991,6,VGB
214.708,1991,7,VGB
144.136,1991,8,VGB
227.422,1991,9,VGB
108.755,1991,10,VGB
232.355,1991,11,VGB
119.215,1991,12,VGB
348.211,1992,1,VGB
76.9799,1992,2,VGB
58.2064,1992,3,VGB
140.95,1992,4,VGB
462.726,1992,5,VGB
187.802,1992,6,VGB
124.333,1992,7,VGB
213.63,1992,8,VGB
232.698,1992,9,VGB
97.2362,1992,10,VGB
297.214,1992,11,VGB
313.265,1992,12,VGB
189.491,1993,1,VGB
35.6016,1993,2,VGB
85.6759,1993,3,VGB
168.831,1993,4,VGB
340.805,1993,5,VGB
275.323,1993,6,VGB
264.32,1993,7,VGB
125.953,1993,8,VGB
207.678,1993,9,VGB
104.363,1993,10,VGB
161.375,1993,11,VGB
163.721,1993,12,VGB
162.39,1994,1,VGB
110.446,1994,2,VGB
61.8608,1994,3,VGB
101.841,1994,4,VGB
153.484,1994,5,VGB
156.606,1994,6,VGB
94.0893,1994,7,VGB
93.2463,1994,8,VGB
276.821,1994,9,VGB
177.978,1994,10,VGB
189.587,1994,11,VGB
144,1994,12,VGB
96.999,1995,1,VGB
158.218,1995,2,VGB
51.5212,1995,3,VGB
97.9585,1995,4,VGB
192.736,1995,5,VGB
146.997,1995,6,VGB
187.782,1995,7,VGB
207.517,1995,8,VGB
327.591,1995,9,VGB
189.693,1995,10,VGB
99.6559,1995,11,VGB
240.399,1995,12,VGB
269.53,1996,1,VGB
101.044,1996,2,VGB
93.1564,1996,3,VGB
190.777,1996,4,VGB
23.0681,1996,5,VGB
124.225,1996,6,VGB
332.345,1996,7,VGB
45.0297,1996,8,VGB
240.832,1996,9,VGB
325.492,1996,10,VGB
83.7686,1996,11,VGB
116.806,1996,12,VGB
118.788,1997,1,VGB
173.343,1997,2,VGB
41.129,1997,3,VGB
18.3185,1997,4,VGB
161.157,1997,5,VGB
60.4186,1997,6,VGB
240.003,1997,7,VGB
239.075,1997,8,VGB
204.659,1997,9,VGB
193.297,1997,10,VGB
190.976,1997,11,VGB
43.9835,1997,12,VGB
315.411,1998,1,VGB
131.904,1998,2,VGB
117.119,1998,3,VGB
175.64,1998,4,VGB
190.995,1998,5,VGB
157.137,1998,6,VGB
264.396,1998,7,VGB
249.831,1998,8,VGB
409.833,1998,9,VGB
302.176,1998,10,VGB
289.378,1998,11,VGB
331.836,1998,12,VGB
172.098,1999,1,VGB
107.245,1999,2,VGB
30.2079,1999,3,VGB
108.473,1999,4,VGB
131.562,1999,5,VGB
330.136,1999,6,VGB
217.757,1999,7,VGB
263.706,1999,8,VGB
256.918,1999,9,VGB
296.434,1999,10,VGB
292.474,1999,11,VGB
301.967,1999,12,VGB
148.511,2000,1,VGB
49.0042,2000,2,VGB
32.914,2000,3,VGB
