pr,"	Year", Month, Country
11.1628,1917,9,AFG
3.8013,1917,10,AFG
0.66176,1917,11,AFG
19.5571,1917,12,AFG
24.4217,1918,1,AFG
42.4494,1918,2,AFG
94.5206,1918,3,AFG
40.2045,1918,4,AFG
11.2983,1918,5,AFG
6.17112,1918,6,AFG
3.27957,1918,7,AFG
3.19534,1918,8,AFG
3.19052,1918,9,AFG
5.40976,1918,10,AFG
11.2574,1918,11,AFG
35.7813,1918,12,AFG
46.9943,1919,1,AFG
44.8285,1919,2,AFG
53.5894,1919,3,AFG
39.7574,1919,4,AFG
18.2368,1919,5,AFG
1.57082,1919,6,AFG
5.3931,1919,7,AFG
15.2397,1919,8,AFG
2.30682,1919,9,AFG
3.50601,1919,10,AFG
7.42304,1919,11,AFG
59.3613,1919,12,AFG
60.0619,1920,1,AFG
49.7328,1920,2,AFG
69.6909,1920,3,AFG
39.7298,1920,4,AFG
23.2868,1920,5,AFG
4.9538,1920,6,AFG
3.45974,1920,7,AFG
2.85211,1920,8,AFG
4.57801,1920,9,AFG
6.06677,1920,10,AFG
15.845,1920,11,AFG
19.9616,1920,12,AFG
32.1637,1921,1,AFG
34.9674,1921,2,AFG
54.0801,1921,3,AFG
45.4997,1921,4,AFG
12.5991,1921,5,AFG
4.4621,1921,6,AFG
5.84621,1921,7,AFG
9.8068,1921,8,AFG
0.23005,1921,9,AFG
7.14426,1921,10,AFG
15.0287,1921,11,AFG
70.8912,1921,12,AFG
37.4536,1922,1,AFG
67.2177,1922,2,AFG
55.6385,1922,3,AFG
17.1333,1922,4,AFG
32.1942,1922,5,AFG
6.05747,1922,6,AFG
6.59417,1922,7,AFG
7.38709,1922,8,AFG
6.38338,1922,9,AFG
7.85125,1922,10,AFG
9.64172,1922,11,AFG
24.4506,1922,12,AFG
52.7414,1923,1,AFG
77.6971,1923,2,AFG
63.4921,1923,3,AFG
59.2092,1923,4,AFG
26.2444,1923,5,AFG
4.08685,1923,6,AFG
1.04774,1923,7,AFG
13.1643,1923,8,AFG
2.93989,1923,9,AFG
20.8873,1923,10,AFG
2.81853,1923,11,AFG
12.4269,1923,12,AFG
52.277,1924,1,AFG
90.7509,1924,2,AFG
44.7993,1924,3,AFG
116.638,1924,4,AFG
52.051,1924,5,AFG
5.42863,1924,6,AFG
5.49748,1924,7,AFG
3.16964,1924,8,AFG
10.7848,1924,9,AFG
