pr,"	Year", Month, Country
24.3606,1910,10,HUN
96.6389,1910,11,HUN
46.6132,1910,12,HUN
24.5756,1911,1,HUN
28.8548,1911,2,HUN
23.9898,1911,3,HUN
48.1695,1911,4,HUN
110.23,1911,5,HUN
59.4817,1911,6,HUN
23.6172,1911,7,HUN
48.0087,1911,8,HUN
40.6676,1911,9,HUN
52.8227,1911,10,HUN
27.3672,1911,11,HUN
45.0312,1911,12,HUN
41.7693,1912,1,HUN
45.7749,1912,2,HUN
72.7185,1912,3,HUN
68.0111,1912,4,HUN
72.0395,1912,5,HUN
76.0576,1912,6,HUN
52.0203,1912,7,HUN
69.1393,1912,8,HUN
99.8498,1912,9,HUN
62.9982,1912,10,HUN
50.1629,1912,11,HUN
35.8228,1912,12,HUN
32.5418,1913,1,HUN
10.2907,1913,2,HUN
19.3113,1913,3,HUN
46.9749,1913,4,HUN
74.0145,1913,5,HUN
67.6601,1913,6,HUN
116.083,1913,7,HUN
96.5699,1913,8,HUN
71.0201,1913,9,HUN
23.5656,1913,10,HUN
45.4454,1913,11,HUN
41.5065,1913,12,HUN
17.6526,1914,1,HUN
9.34527,1914,2,HUN
80.2633,1914,3,HUN
23.7758,1914,4,HUN
85.1456,1914,5,HUN
97.8209,1914,6,HUN
132.169,1914,7,HUN
38.2673,1914,8,HUN
99.799,1914,9,HUN
49.7986,1914,10,HUN
15.5736,1914,11,HUN
52.7445,1914,12,HUN
78.7252,1915,1,HUN
30.2421,1915,2,HUN
59.4069,1915,3,HUN
41.1214,1915,4,HUN
57.2477,1915,5,HUN
117.205,1915,6,HUN
96.3089,1915,7,HUN
88.5014,1915,8,HUN
86.767,1915,9,HUN
108.772,1915,10,HUN
62.6621,1915,11,HUN
52.2731,1915,12,HUN
37.2682,1916,1,HUN
38.3265,1916,2,HUN
56.8542,1916,3,HUN
93.5118,1916,4,HUN
53.3764,1916,5,HUN
68.757,1916,6,HUN
51.5363,1916,7,HUN
43.5947,1916,8,HUN
73.166,1916,9,HUN
51.5223,1916,10,HUN
44.6762,1916,11,HUN
67.7496,1916,12,HUN
57.044,1917,1,HUN
21.6578,1917,2,HUN
43.0917,1917,3,HUN
57.0687,1917,4,HUN
19.0513,1917,5,HUN
22.6433,1917,6,HUN
60.2602,1917,7,HUN
35.8872,1917,8,HUN
25.824,1917,9,HUN
57.8876,1917,10,HUN
44.5071,1917,11,HUN
53.8606,1917,12,HUN
25.559,1918,1,HUN
22.0122,1918,2,HUN
16.7193,1918,3,HUN
36.754,1918,4,HUN
54.0154,1918,5,HUN
64.1735,1918,6,HUN
70.0042,1918,7,HUN
98.3396,1918,8,HUN
48.4852,1918,9,HUN
91.4506,1918,10,HUN
51.0445,1918,11,HUN
65.5306,1918,12,HUN
39.7975,1919,1,HUN
29.895,1919,2,HUN
56.589,1919,3,HUN
78.9477,1919,4,HUN
76.4109,1919,5,HUN
51.4609,1919,6,HUN
73.8823,1919,7,HUN
46.1385,1919,8,HUN
45.3004,1919,9,HUN
65.165,1919,10,HUN
95.9986,1919,11,HUN
51.359,1919,12,HUN
43.6471,1920,1,HUN
22.2203,1920,2,HUN
34.8582,1920,3,HUN
60.5037,1920,4,HUN
61.1329,1920,5,HUN
95.352,1920,6,HUN
102.566,1920,7,HUN
58.6173,1920,8,HUN
58.6101,1920,9,HUN
38.3418,1920,10,HUN
18.812,1920,11,HUN
62.9758,1920,12,HUN
30.7137,1921,1,HUN
43.1586,1921,2,HUN
4.64091,1921,3,HUN
54.1513,1921,4,HUN
54.4762,1921,5,HUN
72.0477,1921,6,HUN
33.1665,1921,7,HUN
60.8786,1921,8,HUN
17.7713,1921,9,HUN
30.2249,1921,10,HUN
67.3668,1921,11,HUN
26.8897,1921,12,HUN
67.1214,1922,1,HUN
39.2369,1922,2,HUN
52.7925,1922,3,HUN
88.5797,1922,4,HUN
30.8444,1922,5,HUN
65.9536,1922,6,HUN
44.6134,1922,7,HUN
34.489,1922,8,HUN
118.633,1922,9,HUN
105.989,1922,10,HUN
45.7501,1922,11,HUN
23.4237,1922,12,HUN
40.3535,1923,1,HUN
51.2097,1923,2,HUN
40.3436,1923,3,HUN
56.853,1923,4,HUN
23.7456,1923,5,HUN
71.2617,1923,6,HUN
38.5975,1923,7,HUN
32.6743,1923,8,HUN
30.8978,1923,9,HUN
76.081,1923,10,HUN
103.298,1923,11,HUN
52.0177,1923,12,HUN
26.335,1924,1,HUN
48.1308,1924,2,HUN
46.9985,1924,3,HUN
82.3375,1924,4,HUN
81.6789,1924,5,HUN
118.659,1924,6,HUN
53.3621,1924,7,HUN
71.2937,1924,8,HUN
43.41,1924,9,HUN
26.5011,1924,10,HUN
20.754,1924,11,HUN
11.8175,1924,12,HUN
9.43718,1925,1,HUN
35.0655,1925,2,HUN
33.342,1925,3,HUN
50.6495,1925,4,HUN
80.2923,1925,5,HUN
93.839,1925,6,HUN
110.565,1925,7,HUN
76.5813,1925,8,HUN
76.3915,1925,9,HUN
31.2566,1925,10,HUN
83.16,1925,11,HUN
49.0194,1925,12,HUN
38.9222,1926,1,HUN
27.951,1926,2,HUN
31.4084,1926,3,HUN
38.7387,1926,4,HUN
60.385,1926,5,HUN
144.513,1926,6,HUN
111.808,1926,7,HUN
69.1493,1926,8,HUN
28.4931,1926,9,HUN
84.9792,1926,10,HUN
26.8433,1926,11,HUN
46.3835,1926,12,HUN
45.4991,1927,1,HUN
14.7219,1927,2,HUN
59.5491,1927,3,HUN
58.36,1927,4,HUN
55.0505,1927,5,HUN
69.6154,1927,6,HUN
53.7152,1927,7,HUN
93.5245,1927,8,HUN
64.9085,1927,9,HUN
43.5724,1927,10,HUN
54.6721,1927,11,HUN
47.3234,1927,12,HUN
18.4756,1928,1,HUN
26.4131,1928,2,HUN
27.6062,1928,3,HUN
42.965,1928,4,HUN
76.9355,1928,5,HUN
63.3585,1928,6,HUN
20.1908,1928,7,HUN
41.6971,1928,8,HUN
62.9473,1928,9,HUN
39.1339,1928,10,HUN
54.5956,1928,11,HUN
36.5268,1928,12,HUN
48.3132,1929,1,HUN
33.1689,1929,2,HUN
9.19492,1929,3,HUN
61.1268,1929,4,HUN
69.55,1929,5,HUN
75.1646,1929,6,HUN
31.9835,1929,7,HUN
83.4232,1929,8,HUN
27.2841,1929,9,HUN
69.5748,1929,10,HUN
56.9431,1929,11,HUN
31.9908,1929,12,HUN
22.3003,1930,1,HUN
45.2619,1930,2,HUN
41.1055,1930,3,HUN
76.5045,1930,4,HUN
51.178,1930,5,HUN
44.2806,1930,6,HUN
56.5446,1930,7,HUN
80.3037,1930,8,HUN
51.1287,1930,9,HUN
109.72,1930,10,HUN
49.2345,1930,11,HUN
65.7763,1930,12,HUN
41.3597,1931,1,HUN
47.8824,1931,2,HUN
51.674,1931,3,HUN
57.6159,1931,4,HUN
44.466,1931,5,HUN
55.5908,1931,6,HUN
40.5689,1931,7,HUN
76.6863,1931,8,HUN
81.7739,1931,9,HUN
60.1766,1931,10,HUN
51.1627,1931,11,HUN
18.6864,1931,12,HUN
33.3436,1932,1,HUN
16.2428,1932,2,HUN
49.6336,1932,3,HUN
51.6192,1932,4,HUN
97.2966,1932,5,HUN
51.8359,1932,6,HUN
63.1353,1932,7,HUN
52.1534,1932,8,HUN
17.5193,1932,9,HUN
91.1509,1932,10,HUN
24.4438,1932,11,HUN
23.1717,1932,12,HUN
24.793,1933,1,HUN
33.9761,1933,2,HUN
36.7665,1933,3,HUN
40.4884,1933,4,HUN
88.9907,1933,5,HUN
92.7021,1933,6,HUN
45.0016,1933,7,HUN
68.3387,1933,8,HUN
31.509,1933,9,HUN
80.9796,1933,10,HUN
87.1781,1933,11,HUN
43.5369,1933,12,HUN
21.4148,1934,1,HUN
17.2622,1934,2,HUN
21.596,1934,3,HUN
26.3016,1934,4,HUN
39.0346,1934,5,HUN
117.758,1934,6,HUN
80.4217,1934,7,HUN
66.0426,1934,8,HUN
71.5254,1934,9,HUN
50.0136,1934,10,HUN
58.7379,1934,11,HUN
33.0809,1934,12,HUN
26.4289,1935,1,HUN
55.3077,1935,2,HUN
35.6095,1935,3,HUN
67.1145,1935,4,HUN
69.2757,1935,5,HUN
38.856,1935,6,HUN
33.3713,1935,7,HUN
68.057,1935,8,HUN
42.1074,1935,9,HUN
55.2267,1935,10,HUN
40.8126,1935,11,HUN
72.8257,1935,12,HUN
49.5726,1936,1,HUN
80.8764,1936,2,HUN
40.8198,1936,3,HUN
51.665,1936,4,HUN
101.179,1936,5,HUN
54.954,1936,6,HUN
71.8296,1936,7,HUN
50.4571,1936,8,HUN
69.9832,1936,9,HUN
108.753,1936,10,HUN
25.7049,1936,11,HUN
23.1453,1936,12,HUN
46.7707,1937,1,HUN
38.25,1937,2,HUN
77.7542,1937,3,HUN
68.3045,1937,4,HUN
74.4359,1937,5,HUN
90.1045,1937,6,HUN
64.7204,1937,7,HUN
104.709,1937,8,HUN
60.2077,1937,9,HUN
35.6547,1937,10,HUN
100.347,1937,11,HUN
73.2778,1937,12,HUN
50.6512,1938,1,HUN
11.9889,1938,2,HUN
21.6905,1938,3,HUN
35.751,1938,4,HUN
98.4511,1938,5,HUN
37.2899,1938,6,HUN
67.7844,1938,7,HUN
116.099,1938,8,HUN
24.5714,1938,9,HUN
54.1787,1938,10,HUN
23.9028,1938,11,HUN
48.9787,1938,12,HUN
28.242,1939,1,HUN
17.2774,1939,2,HUN
55.0626,1939,3,HUN
13.2148,1939,4,HUN
129.33,1939,5,HUN
81.9818,1939,6,HUN
53.5842,1939,7,HUN
50.4282,1939,8,HUN
47.3315,1939,9,HUN
109.163,1939,10,HUN
62.807,1939,11,HUN
27.7946,1939,12,HUN
38.2669,1940,1,HUN
50.1647,1940,2,HUN
33.7947,1940,3,HUN
38.1998,1940,4,HUN
108.255,1940,5,HUN
107.574,1940,6,HUN
91.9066,1940,7,HUN
99.7737,1940,8,HUN
62.0429,1940,9,HUN
78.5855,1940,10,HUN
50.9221,1940,11,HUN
33.2091,1940,12,HUN
43.2016,1941,1,HUN
46.8694,1941,2,HUN
64.0821,1941,3,HUN
70.4001,1941,4,HUN
56.4097,1941,5,HUN
71.5311,1941,6,HUN
65.7887,1941,7,HUN
63.6795,1941,8,HUN
36.6743,1941,9,HUN
69.6065,1941,10,HUN
71.9559,1941,11,HUN
43.0768,1941,12,HUN
41.4213,1942,1,HUN
50.0243,1942,2,HUN
24.508,1942,3,HUN
83.8125,1942,4,HUN
76.716,1942,5,HUN
55.0566,1942,6,HUN
59.7666,1942,7,HUN
41.1139,1942,8,HUN
14.462,1942,9,HUN
29.6473,1942,10,HUN
41.0957,1942,11,HUN
17.9241,1942,12,HUN
33.6294,1943,1,HUN
37.8054,1943,2,HUN
16.2075,1943,3,HUN
25.7789,1943,4,HUN
61.2771,1943,5,HUN
83.8221,1943,6,HUN
63.9778,1943,7,HUN
21.3715,1943,8,HUN
38.2986,1943,9,HUN
10.0524,1943,10,HUN
89.2171,1943,11,HUN
48.9242,1943,12,HUN
23.753,1944,1,HUN
42.8609,1944,2,HUN
65.8644,1944,3,HUN
32.777,1944,4,HUN
64.4114,1944,5,HUN
78.3131,1944,6,HUN
61.0685,1944,7,HUN
42.5257,1944,8,HUN
48.5286,1944,9,HUN
95.5429,1944,10,HUN
99.4275,1944,11,HUN
41.2278,1944,12,HUN
59.0134,1945,1,HUN
17.4135,1945,2,HUN
19.2748,1945,3,HUN
38.6278,1945,4,HUN
51.1629,1945,5,HUN
58.6311,1945,6,HUN
40.3557,1945,7,HUN
59.1893,1945,8,HUN
51.6246,1945,9,HUN
38.1465,1945,10,HUN
69.2971,1945,11,HUN
41.8168,1945,12,HUN
18.1314,1946,1,HUN
51.1225,1946,2,HUN
20.9867,1946,3,HUN
11.0837,1946,4,HUN
65.2345,1946,5,HUN
70.7425,1946,6,HUN
50.0125,1946,7,HUN
46.4175,1946,8,HUN
9.37041,1946,9,HUN
55.9418,1946,10,HUN
72.4244,1946,11,HUN
45.6167,1946,12,HUN
33.4232,1947,1,HUN
81.4703,1947,2,HUN
42.6596,1947,3,HUN
39.2394,1947,4,HUN
25.8663,1947,5,HUN
61.3539,1947,6,HUN
45.414,1947,7,HUN
20.4917,1947,8,HUN
8.46784,1947,9,HUN
13.9699,1947,10,HUN
51.6473,1947,11,HUN
58.8647,1947,12,HUN
63.0306,1948,1,HUN
45.6031,1948,2,HUN
14.1655,1948,3,HUN
56.5952,1948,4,HUN
31.3133,1948,5,HUN
120.483,1948,6,HUN
91.5359,1948,7,HUN
56.2154,1948,8,HUN
32.9214,1948,9,HUN
43.5769,1948,10,HUN
29.4032,1948,11,HUN
19.0325,1948,12,HUN
18.8724,1949,1,HUN
6.7121,1949,2,HUN
18.4239,1949,3,HUN
25.1618,1949,4,HUN
86.3513,1949,5,HUN
71.6929,1949,6,HUN
74.0358,1949,7,HUN
58.9159,1949,8,HUN
28.3435,1949,9,HUN
19.6862,1949,10,HUN
114.397,1949,11,HUN
50.0752,1949,12,HUN
46.2923,1950,1,HUN
32.8023,1950,2,HUN
8.85514,1950,3,HUN
69.7099,1950,4,HUN
32.3349,1950,5,HUN
27.2928,1950,6,HUN
47.1557,1950,7,HUN
37.3721,1950,8,HUN
59.502,1950,9,HUN
96.5674,1950,10,HUN
85.0945,1950,11,HUN
75.0481,1950,12,HUN
27.3325,1951,1,HUN
53.1632,1951,2,HUN
62.4071,1951,3,HUN
43.7152,1951,4,HUN
82.3618,1951,5,HUN
113.168,1951,6,HUN
74.5904,1951,7,HUN
58.5195,1951,8,HUN
63.7626,1951,9,HUN
8.0901,1951,10,HUN
45.8356,1951,11,HUN
35.3961,1951,12,HUN
53.9931,1952,1,HUN
53.2199,1952,2,HUN
38.0823,1952,3,HUN
17.564,1952,4,HUN
63.5233,1952,5,HUN
50.7262,1952,6,HUN
15.1699,1952,7,HUN
33.7152,1952,8,HUN
78.906,1952,9,HUN
92.4923,1952,10,HUN
100.123,1952,11,HUN
95.1894,1952,12,HUN
42.9851,1953,1,HUN
28.1192,1953,2,HUN
8.8176,1953,3,HUN
53.2707,1953,4,HUN
75.4151,1953,5,HUN
110.632,1953,6,HUN
82.4155,1953,7,HUN
57.9242,1953,8,HUN
29.8302,1953,9,HUN
27.9272,1953,10,HUN
17.9592,1953,11,HUN
11.2005,1953,12,HUN
36.1336,1954,1,HUN
17.8634,1954,2,HUN
41.0897,1954,3,HUN
56.696,1954,4,HUN
88.5829,1954,5,HUN
103.349,1954,6,HUN
83.3465,1954,7,HUN
49.9433,1954,8,HUN
46.331,1954,9,HUN
31.4873,1954,10,HUN
38.6172,1954,11,HUN
55.1365,1954,12,HUN
47.407,1955,1,HUN
67.38,1955,2,HUN
32.5202,1955,3,HUN
50.0032,1955,4,HUN
40.7363,1955,5,HUN
55.63,1955,6,HUN
108.546,1955,7,HUN
116.681,1955,8,HUN
39.786,1955,9,HUN
95.2918,1955,10,HUN
33.6993,1955,11,HUN
52.7835,1955,12,HUN
24.5755,1956,1,HUN
44.4923,1956,2,HUN
22.1903,1956,3,HUN
43.5466,1956,4,HUN
69.7902,1956,5,HUN
94.6262,1956,6,HUN
63.5468,1956,7,HUN
41.7562,1956,8,HUN
8.91057,1956,9,HUN
37.2545,1956,10,HUN
67.9479,1956,11,HUN
41.7659,1956,12,HUN
20.5161,1957,1,HUN
60.9017,1957,2,HUN
18.293,1957,3,HUN
36.4684,1957,4,HUN
93.1489,1957,5,HUN
60.4026,1957,6,HUN
106.341,1957,7,HUN
54.3183,1957,8,HUN
43.1023,1957,9,HUN
31.1668,1957,10,HUN
25.2819,1957,11,HUN
33.2919,1957,12,HUN
38.8921,1958,1,HUN
43.9731,1958,2,HUN
46.0928,1958,3,HUN
42.2556,1958,4,HUN
20.9837,1958,5,HUN
126.802,1958,6,HUN
43.6617,1958,7,HUN
58.6593,1958,8,HUN
32.2075,1958,9,HUN
44.6326,1958,10,HUN
52.4307,1958,11,HUN
51.3787,1958,12,HUN
40.1556,1959,1,HUN
3.25104,1959,2,HUN
22.5629,1959,3,HUN
49.5831,1959,4,HUN
72.6439,1959,5,HUN
104.724,1959,6,HUN
95.6678,1959,7,HUN
48.5087,1959,8,HUN
22.7058,1959,9,HUN
7.34713,1959,10,HUN
36.8014,1959,11,HUN
84.1463,1959,12,HUN
37.2853,1960,1,HUN
38.0728,1960,2,HUN
33.5487,1960,3,HUN
43.0847,1960,4,HUN
41.5039,1960,5,HUN
69.8395,1960,6,HUN
104.433,1960,7,HUN
66.9109,1960,8,HUN
50.8797,1960,9,HUN
76.9088,1960,10,HUN
91.2648,1960,11,HUN
49.2781,1960,12,HUN
22.3899,1961,1,HUN
29.3187,1961,2,HUN
9.95251,1961,3,HUN
49.9908,1961,4,HUN
63.582,1961,5,HUN
66.2077,1961,6,HUN
52.7427,1961,7,HUN
21.5802,1961,8,HUN
5.65902,1961,9,HUN
27.7385,1961,10,HUN
79.12,1961,11,HUN
40.6797,1961,12,HUN
30.6074,1962,1,HUN
36.0478,1962,2,HUN
60.5652,1962,3,HUN
38.8619,1962,4,HUN
44.5909,1962,5,HUN
31.5573,1962,6,HUN
80.04,1962,7,HUN
23.8352,1962,8,HUN
33.4942,1962,9,HUN
13.295,1962,10,HUN
121.125,1962,11,HUN
33.3615,1962,12,HUN
65.2286,1963,1,HUN
54.2367,1963,2,HUN
34.7371,1963,3,HUN
31.7572,1963,4,HUN
53.2366,1963,5,HUN
62.0186,1963,6,HUN
47.9596,1963,7,HUN
99.1436,1963,8,HUN
75.6742,1963,9,HUN
33.6614,1963,10,HUN
32.3114,1963,11,HUN
49.6128,1963,12,HUN
3.21861,1964,1,HUN
25.2181,1964,2,HUN
53.6241,1964,3,HUN
54.2622,1964,4,HUN
56.1683,1964,5,HUN
97.0188,1964,6,HUN
49.2756,1964,7,HUN
61.3301,1964,8,HUN
58.3962,1964,9,HUN
101.376,1964,10,HUN
35.0191,1964,11,HUN
70.2891,1964,12,HUN
41.893,1965,1,HUN
15.905,1965,2,HUN
42.7233,1965,3,HUN
70.1366,1965,4,HUN
89.7003,1965,5,HUN
121.971,1965,6,HUN
107.155,1965,7,HUN
71.2372,1965,8,HUN
54.2595,1965,9,HUN
2.78702,1965,10,HUN
115.033,1965,11,HUN
63.9633,1965,12,HUN
46.5294,1966,1,HUN
37.2691,1966,2,HUN
31.5785,1966,3,HUN
52.8478,1966,4,HUN
59.6241,1966,5,HUN
90.8569,1966,6,HUN
114.876,1966,7,HUN
75.7327,1966,8,HUN
23.5255,1966,9,HUN
56.1939,1966,10,HUN
84.3846,1966,11,HUN
58.6143,1966,12,HUN
42.1652,1967,1,HUN
26.2888,1967,2,HUN
33.2886,1967,3,HUN
62.287,1967,4,HUN
69.0566,1967,5,HUN
57.7993,1967,6,HUN
48.7979,1967,7,HUN
30.0873,1967,8,HUN
73.697,1967,9,HUN
30.9417,1967,10,HUN
21.0691,1967,11,HUN
45.7774,1967,12,HUN
31.7139,1968,1,HUN
26.4535,1968,2,HUN
19.7013,1968,3,HUN
25.5814,1968,4,HUN
44.0863,1968,5,HUN
40.565,1968,6,HUN
64.9257,1968,7,HUN
83.6751,1968,8,HUN
86.2773,1968,9,HUN
14.2308,1968,10,HUN
64.0502,1968,11,HUN
37.3358,1968,12,HUN
27.5327,1969,1,HUN
91.7491,1969,2,HUN
35.2044,1969,3,HUN
25.7995,1969,4,HUN
42.9272,1969,5,HUN
124.264,1969,6,HUN
42.9731,1969,7,HUN
101.002,1969,8,HUN
19.3756,1969,9,HUN
18.1566,1969,10,HUN
55.4631,1969,11,HUN
81.8412,1969,12,HUN
47.4244,1970,1,HUN
56.1691,1970,2,HUN
60.0875,1970,3,HUN
58.6314,1970,4,HUN
61.1685,1970,5,HUN
89.6015,1970,6,HUN
79.3255,1970,7,HUN
95.1743,1970,8,HUN
24.6116,1970,9,HUN
25.7254,1970,10,HUN
45.4357,1970,11,HUN
52.8913,1970,12,HUN
38.7398,1971,1,HUN
14.4924,1971,2,HUN
29.5471,1971,3,HUN
31.3977,1971,4,HUN
56.9064,1971,5,HUN
73.3637,1971,6,HUN
54.3811,1971,7,HUN
43.8093,1971,8,HUN
35.685,1971,9,HUN
14.7125,1971,10,HUN
49.9092,1971,11,HUN
16.3041,1971,12,HUN
28.1033,1972,1,HUN
28.2556,1972,2,HUN
16.1949,1972,3,HUN
68.7353,1972,4,HUN
86.5355,1972,5,HUN
63.9193,1972,6,HUN
111.634,1972,7,HUN
99.5895,1972,8,HUN
38.3903,1972,9,HUN
40.1044,1972,10,HUN
57.0591,1972,11,HUN
3.68339,1972,12,HUN
22.6373,1973,1,HUN
35.4153,1973,2,HUN
9.57793,1973,3,HUN
71.3997,1973,4,HUN
19.0912,1973,5,HUN
103.234,1973,6,HUN
65.8867,1973,7,HUN
28.8054,1973,8,HUN
31.6651,1973,9,HUN
34.9941,1973,10,HUN
32.4287,1973,11,HUN
36.7237,1973,12,HUN
36.1905,1974,1,HUN
34.8091,1974,2,HUN
12.8448,1974,3,HUN
26.2961,1974,4,HUN
90.5656,1974,5,HUN
122.93,1974,6,HUN
50.5458,1974,7,HUN
89.2815,1974,8,HUN
51.1375,1974,9,HUN
149.765,1974,10,HUN
33.8575,1974,11,HUN
45.8794,1974,12,HUN
12.5732,1975,1,HUN
6.66277,1975,2,HUN
38.0682,1975,3,HUN
40.0416,1975,4,HUN
93.3533,1975,5,HUN
112.762,1975,6,HUN
93.9251,1975,7,HUN
92.6815,1975,8,HUN
35.7603,1975,9,HUN
53.7232,1975,10,HUN
21.4764,1975,11,HUN
30.0289,1975,12,HUN
44.8262,1976,1,HUN
5.73719,1976,2,HUN
28.8194,1976,3,HUN
46.743,1976,4,HUN
55.0243,1976,5,HUN
44.1066,1976,6,HUN
63.6702,1976,7,HUN
50.2613,1976,8,HUN
92.7293,1976,9,HUN
53.8953,1976,10,HUN
41.7694,1976,11,HUN
81.8948,1976,12,HUN
55.5321,1977,1,HUN
63.8109,1977,2,HUN
46.1563,1977,3,HUN
49.614,1977,4,HUN
39.4727,1977,5,HUN
49.7485,1977,6,HUN
68.1623,1977,7,HUN
64.2593,1977,8,HUN
36.5957,1977,9,HUN
17.2685,1977,10,HUN
70.8145,1977,11,HUN
34.2918,1977,12,HUN
20.1501,1978,1,HUN
34.7407,1978,2,HUN
29.808,1978,3,HUN
52.7298,1978,4,HUN
110.574,1978,5,HUN
78.1692,1978,6,HUN
81.3526,1978,7,HUN
55.1452,1978,8,HUN
38.374,1978,9,HUN
17.4033,1978,10,HUN
19.156,1978,11,HUN
45.8023,1978,12,HUN
73.0622,1979,1,HUN
41.9716,1979,2,HUN
47.991,1979,3,HUN
50.4681,1979,4,HUN
24.5814,1979,5,HUN
93.3927,1979,6,HUN
67.7342,1979,7,HUN
64.745,1979,8,HUN
22.802,1979,9,HUN
27.958,1979,10,HUN
70.2656,1979,11,HUN
48.6815,1979,12,HUN
29.3281,1980,1,HUN
23.6493,1980,2,HUN
35.6073,1980,3,HUN
59.3753,1980,4,HUN
60.5206,1980,5,HUN
92.2594,1980,6,HUN
75.3273,1980,7,HUN
55.0974,1980,8,HUN
36.2577,1980,9,HUN
75.1023,1980,10,HUN
113.291,1980,11,HUN
30.3619,1980,12,HUN
26.0477,1981,1,HUN
17.8443,1981,2,HUN
43.4599,1981,3,HUN
18.2071,1981,4,HUN
39.6274,1981,5,HUN
104.366,1981,6,HUN
62.1125,1981,7,HUN
49.0251,1981,8,HUN
64.8292,1981,9,HUN
48.5054,1981,10,HUN
33.2983,1981,11,HUN
100.905,1981,12,HUN
38.1923,1982,1,HUN
9.65636,1982,2,HUN
34.4531,1982,3,HUN
31.6789,1982,4,HUN
42.299,1982,5,HUN
77.8851,1982,6,HUN
95.4163,1982,7,HUN
54.1929,1982,8,HUN
28.9096,1982,9,HUN
42.8216,1982,10,HUN
27.6325,1982,11,HUN
68.2074,1982,12,HUN
28.6978,1983,1,HUN
47.1998,1983,2,HUN
37.4483,1983,3,HUN
38.1795,1983,4,HUN
57.3346,1983,5,HUN
62.3242,1983,6,HUN
31.0568,1983,7,HUN
45.1423,1983,8,HUN
51.1847,1983,9,HUN
34.6512,1983,10,HUN
28.2281,1983,11,HUN
14.4273,1983,12,HUN
57.4625,1984,1,HUN
28.5947,1984,2,HUN
26.667,1984,3,HUN
34.2246,1984,4,HUN
104.803,1984,5,HUN
62.8505,1984,6,HUN
37.8474,1984,7,HUN
62.8525,1984,8,HUN
85.7958,1984,9,HUN
44.3961,1984,10,HUN
47.0625,1984,11,HUN
30.9068,1984,12,HUN
