pr,"	Year", Month, Country
5.53382,2000,4,AFG
2.63105,2000,5,AFG
4.43891,2000,6,AFG
7.7873,2000,7,AFG
5.95135,2000,8,AFG
6.1563,2000,9,AFG
27.9751,2000,10,AFG
16.3862,2000,11,AFG
22.1827,2000,12,AFG
18.949,2001,1,AFG
26.6663,2001,2,AFG
36.1115,2001,3,AFG
10.4997,2001,4,AFG
4.55451,2001,5,AFG
5.61137,2001,6,AFG
8.60447,2001,7,AFG
8.84951,2001,8,AFG
2.92321,2001,9,AFG
7.30066,2001,10,AFG
14.6274,2001,11,AFG
29.618,2001,12,AFG
29.1523,2002,1,AFG
53.1032,2002,2,AFG
35.8256,2002,3,AFG
54.8776,2002,4,AFG
17.0215,2002,5,AFG
9.08121,2002,6,AFG
2.09939,2002,7,AFG
5.96561,2002,8,AFG
2.47139,2002,9,AFG
3.34421,2002,10,AFG
25.0863,2002,11,AFG
53.8093,2002,12,AFG
28.2821,2003,1,AFG
73.3229,2003,2,AFG
56.7894,2003,3,AFG
41.7852,2003,4,AFG
29.6547,2003,5,AFG
5.53568,2003,6,AFG
13.0963,2003,7,AFG
9.15138,2003,8,AFG
5.54798,2003,9,AFG
4.26251,2003,10,AFG
35.0957,2003,11,AFG
21.2654,2003,12,AFG
60.8047,2004,1,AFG
22.9137,2004,2,AFG
17.9736,2004,3,AFG
27.1939,2004,4,AFG
10.0259,2004,5,AFG
6.00518,2004,6,AFG
7.13347,2004,7,AFG
8.7849,2004,8,AFG
2.73467,2004,9,AFG
10.8345,2004,10,AFG
20.8456,2004,11,AFG
85.1779,2004,12,AFG
52.889,2005,1,AFG
94.5055,2005,2,AFG
78.9329,2005,3,AFG
17.1612,2005,4,AFG
59.8187,2005,5,AFG
5.23184,2005,6,AFG
4.61354,2005,7,AFG
5.68274,2005,8,AFG
2.03237,2005,9,AFG
5.36095,2005,10,AFG
12.46,2005,11,AFG
8.98703,2005,12,AFG
56.9442,2006,1,AFG
46.174,2006,2,AFG
43.3127,2006,3,AFG
20.529,2006,4,AFG
6.1053,2006,5,AFG
3.87466,2006,6,AFG
7.63306,2006,7,AFG
17.9803,2006,8,AFG
5.20583,2006,9,AFG
10.0811,2006,10,AFG
51.5354,2006,11,AFG
47.9974,2006,12,AFG
22.0831,2007,1,AFG
78.1401,2007,2,AFG
78.8999,2007,3,AFG
19.7098,2007,4,AFG
11.4066,2007,5,AFG
9.73654,2007,6,AFG
9.8423,2007,7,AFG
6.97139,2007,8,AFG
2.79973,2007,9,AFG
1.12318,2007,10,AFG
6.61097,2007,11,AFG
42.8447,2007,12,AFG
58.0975,2008,1,AFG
29.7246,2008,2,AFG
7.13148,2008,3,AFG
29.9479,2008,4,AFG
9.35348,2008,5,AFG
5.7957,2008,6,AFG
20.8484,2008,7,AFG
20.2114,2008,8,AFG
4.6288,2008,9,AFG
7.09948,2008,10,AFG
7.76571,2008,11,AFG
33.0277,2008,12,AFG
52.2011,2009,1,AFG
59.9423,2009,2,AFG
40.3165,2009,3,AFG
90.1538,2009,4,AFG
21.9973,2009,5,AFG
14.7049,2009,6,AFG
4.81765,2009,7,AFG
4.04397,2009,8,AFG
1.77732,2009,9,AFG
3.97442,2009,10,AFG
13.2271,2009,11,AFG
59.0433,2009,12,AFG
25.307,2010,1,AFG
68.7396,2010,2,AFG
34.0365,2010,3,AFG
25.7023,2010,4,AFG
47.3223,2010,5,AFG
11.9192,2010,6,AFG
18.635,2010,7,AFG
23.5891,2010,8,AFG
6.15315,2010,9,AFG
5.21785,2010,10,AFG
8.66094,2010,11,AFG
2.32405,2010,12,AFG
22.0309,2011,1,AFG
89.5641,2011,2,AFG
56.404,2011,3,AFG
40.6352,2011,4,AFG
15.1364,2011,5,AFG
5.61378,2011,6,AFG
6.24827,2011,7,AFG
10.9011,2011,8,AFG
3.23454,2011,9,AFG
12.8201,2011,10,AFG
49.797,2011,11,AFG
5.23599,2011,12,AFG
35.195,2012,1,AFG
69.9516,2012,2,AFG
47.6934,2012,3,AFG
80.8053,2012,4,AFG
40.078,2012,5,AFG
2.71221,2012,6,AFG
7.26565,2012,7,AFG
10.04,2012,8,AFG
8.2131,2012,9,AFG
12.7958,2012,10,AFG
31.2457,2012,11,AFG
42.2048,2012,12,AFG
20.4534,2013,1,AFG
45.5473,2013,2,AFG
87.2827,2013,3,AFG
60.1472,2013,4,AFG
5.28909,2013,5,AFG
8.45597,2013,6,AFG
8.90758,2013,7,AFG
16.283,2013,8,AFG
2.66595,2013,9,AFG
29.2809,2013,10,AFG
27.9352,2013,11,AFG
13.8518,2013,12,AFG
18.3339,2014,1,AFG
44.4547,2014,2,AFG
81.4402,2014,3,AFG
43.9296,2014,4,AFG
23.0796,2014,5,AFG
5.29571,2014,6,AFG
6.6883,2014,7,AFG
7.99786,2014,8,AFG
4.65478,2014,9,AFG
15.2547,2014,10,AFG
39.6592,2014,11,AFG
6.30431,2014,12,AFG
33.6405,2015,1,AFG
86.5718,2015,2,AFG
76.284,2015,3,AFG
42.8901,2015,4,AFG
24.0003,2015,5,AFG
5.02413,2015,6,AFG
11.0896,2015,7,AFG
15.1087,2015,8,AFG
9.13492,2015,9,AFG
22.4709,2015,10,AFG
42.917,2015,11,AFG
19.0443,2015,12,AFG
392.859,1991,1,ASM
631.44,1991,2,ASM
245.38,1991,3,ASM
185.479,1991,4,ASM
217.339,1991,5,ASM
163.36,1991,6,ASM
170.66,1991,7,ASM
104.259,1991,8,ASM
64.22,1991,9,ASM
195.779,1991,10,ASM
281.42,1991,11,ASM
507.5,1991,12,ASM
355.02,1992,1,ASM
343.279,1992,2,ASM
388.519,1992,3,ASM
508.94,1992,4,ASM
232.419,1992,5,ASM
50.22,1992,6,ASM
124.12,1992,7,ASM
169.819,1992,8,ASM
172.199,1992,9,ASM
157.239,1992,10,ASM
445.279,1992,11,ASM
297.22,1992,12,ASM
525.739,1993,1,ASM
255.459,1993,2,ASM
474.179,1993,3,ASM
258.16,1993,4,ASM
182.8,1993,5,ASM
104.299,1993,6,ASM
81.9799,1993,7,ASM
174,1993,8,ASM
234.699,1993,9,ASM
239.639,1993,10,ASM
200.279,1993,11,ASM
309.299,1993,12,ASM
297.399,1994,1,ASM
174.1,1994,2,ASM
288.859,1994,3,ASM
414.14,1994,4,ASM
366.42,1994,5,ASM
91.4,1994,6,ASM
302.479,1994,7,ASM
248.6,1994,8,ASM
274.839,1994,9,ASM
359.759,1994,10,ASM
398,1994,11,ASM
395.799,1994,12,ASM
423.82,1995,1,ASM
355.32,1995,2,ASM
313.68,1995,3,ASM
235.059,1995,4,ASM
181.94,1995,5,ASM
112.8,1995,6,ASM
212.38,1995,7,ASM
410.479,1995,8,ASM
205.699,1995,9,ASM
167.36,1995,10,ASM
320.92,1995,11,ASM
76.4599,1995,12,ASM
410.36,1996,1,ASM
332.779,1996,2,ASM
311.72,1996,3,ASM
173.699,1996,4,ASM
293.799,1996,5,ASM
148.199,1996,6,ASM
95.3799,1996,7,ASM
42.98,1996,8,ASM
254.639,1996,9,ASM
605.719,1996,10,ASM
152.94,1996,11,ASM
347.039,1996,12,ASM
803.979,1997,1,ASM
344.22,1997,2,ASM
350.299,1997,3,ASM
114.04,1997,4,ASM
177.539,1997,5,ASM
104.739,1997,6,ASM
72.9599,1997,7,ASM
178.199,1997,8,ASM
61.36,1997,9,ASM
55.9599,1997,10,ASM
125.779,1997,11,ASM
109.919,1997,12,ASM
214.52,1998,1,ASM
44.1199,1998,2,ASM
256.98,1998,3,ASM
29.36,1998,4,ASM
31.4,1998,5,ASM
89.36,1998,6,ASM
35.38,1998,7,ASM
30.98,1998,8,ASM
107.06,1998,9,ASM
147.38,1998,10,ASM
130.419,1998,11,ASM
292.58,1998,12,ASM
432.5,1999,1,ASM
352.059,1999,2,ASM
129.019,1999,3,ASM
179.6,1999,4,ASM
349.799,1999,5,ASM
137.319,1999,6,ASM
76.82,1999,7,ASM
107.88,1999,8,ASM
340.259,1999,9,ASM
207.979,1999,10,ASM
276.38,1999,11,ASM
259.22,1999,12,ASM
433.26,2000,1,ASM
319.419,2000,2,ASM
529.099,2000,3,ASM
111.879,2000,4,ASM
240.639,2000,5,ASM
144.38,2000,6,ASM
112.86,2000,7,ASM
82.82,2000,8,ASM
103.339,2000,9,ASM
370.279,2000,10,ASM
213.3,2000,11,ASM
262.76,2000,12,ASM
213.5,2001,1,ASM
300.6,2001,2,ASM
393.66,2001,3,ASM
210.26,2001,4,ASM
101.4,2001,5,ASM
131.699,2001,6,ASM
77.82,2001,7,ASM
69.9399,2001,8,ASM
112.2,2001,9,ASM
195.3,2001,10,ASM
236.059,2001,11,ASM
434.859,2001,12,ASM
243.919,2002,1,ASM
199.72,2002,2,ASM
350.08,2002,3,ASM
356.359,2002,4,ASM
267.139,2002,5,ASM
128.899,2002,6,ASM
268.7,2002,7,ASM
181.46,2002,8,ASM
53.1,2002,9,ASM
257.339,2002,10,ASM
284.6,2002,11,ASM
210.08,2002,12,ASM
247.74,2003,1,ASM
226.639,2003,2,ASM
249.779,2003,3,ASM
198.58,2003,4,ASM
367.66,2003,5,ASM
173.24,2003,6,ASM
233.839,2003,7,ASM
148.58,2003,8,ASM
107.94,2003,9,ASM
145.96,2003,10,ASM
457.02,2003,11,ASM
414.72,2003,12,ASM
386.6,2004,1,ASM
307.279,2004,2,ASM
378.559,2004,3,ASM
151.66,2004,4,ASM
104.44,2004,5,ASM
95.4199,2004,6,ASM
152.199,2004,7,ASM
60.2599,2004,8,ASM
117.22,2004,9,ASM
260.079,2004,10,ASM
119.12,2004,11,ASM
223.96,2004,12,ASM
429.639,2005,1,ASM
255.139,2005,2,ASM
348.639,2005,3,ASM
309.399,2005,4,ASM
210.08,2005,5,ASM
255.839,2005,6,ASM
121.379,2005,7,ASM
241.98,2005,8,ASM
358.399,2005,9,ASM
168.44,2005,10,ASM
225.639,2005,11,ASM
577.579,2005,12,ASM
560.52,2006,1,ASM
752.82,2006,2,ASM
245.88,2006,3,ASM
115.82,2006,4,ASM
151.8,2006,5,ASM
113.879,2006,6,ASM
161.26,2006,7,ASM
180.399,2006,8,ASM
379.98,2006,9,ASM
217.52,2006,10,ASM
355.94,2006,11,ASM
503.38,2006,12,ASM
612.659,2007,1,ASM
250.46,2007,2,ASM
522.38,2007,3,ASM
133.86,2007,4,ASM
326.179,2007,5,ASM
140.68,2007,6,ASM
110.66,2007,7,ASM
143.08,2007,8,ASM
389.679,2007,9,ASM
346.839,2007,10,ASM
332.959,2007,11,ASM
248.04,2007,12,ASM
647.64,2008,1,ASM
123.419,2008,2,ASM
284.919,2008,3,ASM
228.979,2008,4,ASM
200.199,2008,5,ASM
220.74,2008,6,ASM
126.599,2008,7,ASM
148.8,2008,8,ASM
163.419,2008,9,ASM
92.44,2008,10,ASM
279.2,2008,11,ASM
434.82,2008,12,ASM
345.76,2009,1,ASM
199.739,2009,2,ASM
215.82,2009,3,ASM
306.579,2009,4,ASM
371.86,2009,5,ASM
83.3799,2009,6,ASM
121.619,2009,7,ASM
147.82,2009,8,ASM
151.899,2009,9,ASM
161.22,2009,10,ASM
363.98,2009,11,ASM
615.46,2009,12,ASM
802.82,2010,1,ASM
361.859,2010,2,ASM
150.199,2010,3,ASM
208.099,2010,4,ASM
136.84,2010,5,ASM
112.119,2010,6,ASM
164.559,2010,7,ASM
97.76,2010,8,ASM
227.08,2010,9,ASM
333,2010,10,ASM
213.32,2010,11,ASM
298.779,2010,12,ASM
784.359,2011,1,ASM
336.959,2011,2,ASM
161.419,2011,3,ASM
89.26,2011,4,ASM
77.4,2011,5,ASM
143.22,2011,6,ASM
50.6199,2011,7,ASM
101.86,2011,8,ASM
48.8999,2011,9,ASM
269.8,2011,10,ASM
371.779,2011,11,ASM
251.36,2011,12,ASM
264.76,2012,1,ASM
295.819,2012,2,ASM
390.919,2012,3,ASM
187.62,2012,4,ASM
234.8,2012,5,ASM
127.519,2012,6,ASM
113.34,2012,7,ASM
74.6399,2012,8,ASM
304.839,2012,9,ASM
124.659,2012,10,ASM
422.54,2012,11,ASM
418.779,2012,12,ASM
558.22,2013,1,ASM
243.319,2013,2,ASM
290.38,2013,3,ASM
277.22,2013,4,ASM
136.8,2013,5,ASM
247.679,2013,6,ASM
184.58,2013,7,ASM
377.66,2013,8,ASM
196.02,2013,9,ASM
141.94,2013,10,ASM
144.88,2013,11,ASM
312.079,2013,12,ASM
585.08,2014,1,ASM
297.2,2014,2,ASM
195.36,2014,3,ASM
288.58,2014,4,ASM
165.62,2014,5,ASM
184.199,2014,6,ASM
342.059,2014,7,ASM
86.94,2014,8,ASM
71.9599,2014,9,ASM
76.7799,2014,10,ASM
330.079,2014,11,ASM
424.04,2014,12,ASM
765.02,2015,1,ASM
295.679,2015,2,ASM
196.22,2015,3,ASM
299.42,2015,4,ASM
320.619,2015,5,ASM
193.86,2015,6,ASM
79.76,2015,7,ASM
155.96,2015,8,ASM
43.5799,2015,9,ASM
180.94,2015,10,ASM
502.98,2015,11,ASM
542.02,2015,12,ASM
98.75,1991,1,AIA
65.8499,1991,2,AIA
116.65,1991,3,AIA
96.625,1991,4,AIA
116.05,1991,5,AIA
77.4,1991,6,AIA
102.55,1991,7,AIA
117.275,1991,8,AIA
180.725,1991,9,AIA
109.449,1991,10,AIA
189.25,1991,11,AIA
93,1991,12,AIA
76.5,1992,1,AIA
54.625,1992,2,AIA
65.025,1992,3,AIA
80.925,1992,4,AIA
345.7,1992,5,AIA
129.425,1992,6,AIA
102.4,1992,7,AIA
206.55,1992,8,AIA
238.925,1992,9,AIA
151.675,1992,10,AIA
292.174,1992,11,AIA
345.224,1992,12,AIA
162.35,1993,1,AIA
38.4,1993,2,AIA
96.625,1993,3,AIA
101.849,1993,4,AIA
424.274,1993,5,AIA
176.175,1993,6,AIA
131.074,1993,7,AIA
59.1999,1993,8,AIA
187.875,1993,9,AIA
95.1999,1993,10,AIA
128.649,1993,11,AIA
171.25,1993,12,AIA
118.625,1994,1,AIA
71.625,1994,2,AIA
29.625,1994,3,AIA
91.5,1994,4,AIA
75.3,1994,5,AIA
86.45,1994,6,AIA
32.75,1994,7,AIA
93.75,1994,8,AIA
174.55,1994,9,AIA
144.975,1994,10,AIA
88.5,1994,11,AIA
115.324,1994,12,AIA
39.0749,1995,1,AIA
118.049,1995,2,AIA
61.675,1995,3,AIA
42.5,1995,4,AIA
39.4249,1995,5,AIA
60.825,1995,6,AIA
142.925,1995,7,AIA
215.1,1995,8,AIA
227.475,1995,9,AIA
183.324,1995,10,AIA
110,1995,11,AIA
265.575,1995,12,AIA
125.125,1996,1,AIA
57.4749,1996,2,AIA
120.05,1996,3,AIA
108.474,1996,4,AIA
42.9749,1996,5,AIA
160.475,1996,6,AIA
317.799,1996,7,AIA
103.25,1996,8,AIA
180.199,1996,9,AIA
194.1,1996,10,AIA
184.225,1996,11,AIA
131.475,1996,12,AIA
109.5,1997,1,AIA
171,1997,2,AIA
52.5999,1997,3,AIA
33.775,1997,4,AIA
206.925,1997,5,AIA
58.7249,1997,6,AIA
265.95,1997,7,AIA
124.625,1997,8,AIA
233.375,1997,9,AIA
270.549,1997,10,AIA
78.925,1997,11,AIA
32.9249,1997,12,AIA
137.725,1998,1,AIA
33.5499,1998,2,AIA
77.8499,1998,3,AIA
137.625,1998,4,AIA
196.449,1998,5,AIA
99.5749,1998,6,AIA
137.649,1998,7,AIA
174.675,1998,8,AIA
161.475,1998,9,AIA
256.575,1998,10,AIA
347.425,1998,11,AIA
259.975,1998,12,AIA
113.449,1999,1,AIA
53.2,1999,2,AIA
28.375,1999,3,AIA
80.1999,1999,4,AIA
43.775,1999,5,AIA
380.225,1999,6,AIA
162.125,1999,7,AIA
236.274,1999,8,AIA
162.199,1999,9,AIA
199.475,1999,10,AIA
229.525,1999,11,AIA
227.85,1999,12,AIA
125.425,2000,1,AIA
52.75,2000,2,AIA
24.25,2000,3,AIA
62.55,2000,4,AIA
143.324,2000,5,AIA
61.5999,2000,6,AIA
95.375,2000,7,AIA
122.825,2000,8,AIA
125.974,2000,9,AIA
96.625,2000,10,AIA
233.1,2000,11,AIA
107.125,2000,12,AIA
42.5499,2001,1,AIA
110.675,2001,2,AIA
49.2249,2001,3,AIA
108.125,2001,4,AIA
127.925,2001,5,AIA
110,2001,6,AIA
126.224,2001,7,AIA
295.2,2001,8,AIA
124.975,2001,9,AIA
242.725,2001,10,AIA
128.074,2001,11,AIA
248.875,2001,12,AIA
97.0749,2002,1,AIA
73.15,2002,2,AIA
153.024,2002,3,AIA
198.024,2002,4,AIA
63.3499,2002,5,AIA
159.5,2002,6,AIA
146.6,2002,7,AIA
130.675,2002,8,AIA
246.425,2002,9,AIA
208.675,2002,10,AIA
173.525,2002,11,AIA
119.25,2002,12,AIA
112.324,2003,1,AIA
93.2749,2003,2,AIA
33.075,2003,3,AIA
193.949,2003,4,AIA
101.375,2003,5,AIA
96.025,2003,6,AIA
132.85,2003,7,AIA
213.85,2003,8,AIA
116.949,2003,9,AIA
256.975,2003,10,AIA
271.125,2003,11,AIA
333.399,2003,12,AIA
101.925,2004,1,AIA
100.8,2004,2,AIA
158.699,2004,3,AIA
42.975,2004,4,AIA
290.074,2004,5,AIA
121.175,2004,6,AIA
195.049,2004,7,AIA
85.4,2004,8,AIA
219,2004,9,AIA
197.525,2004,10,AIA
392.95,2004,11,AIA
128.699,2004,12,AIA
162.325,2005,1,AIA
54.2249,2005,2,AIA
26,2005,3,AIA
193.1,2005,4,AIA
184.3,2005,5,AIA
321.024,2005,6,AIA
217.274,2005,7,AIA
358.575,2005,8,AIA
110.224,2005,9,AIA
372.149,2005,10,AIA
177.675,2005,11,AIA
110.775,2005,12,AIA
224.1,2006,1,AIA
61.2249,2006,2,AIA
55.125,2006,3,AIA
126.8,2006,4,AIA
398.424,2006,5,AIA
312.85,2006,6,AIA
245.875,2006,7,AIA
304.95,2006,8,AIA
118.25,2006,9,AIA
267.049,2006,10,AIA
193.199,2006,11,AIA
134.925,2006,12,AIA
123.849,2007,1,AIA
84.65,2007,2,AIA
68.5749,2007,3,AIA
59.5499,2007,4,AIA
122.349,2007,5,AIA
156.05,2007,6,AIA
215.125,2007,7,AIA
175.65,2007,8,AIA
231.199,2007,9,AIA
167.1,2007,10,AIA
78.175,2007,11,AIA
203.824,2007,12,AIA
140.699,2008,1,AIA
141.849,2008,2,AIA
74.775,2008,3,AIA
82.9499,2008,4,AIA
64.1999,2008,5,AIA
170.324,2008,6,AIA
175.925,2008,7,AIA
372.2,2008,8,AIA
365.924,2008,9,AIA
410.45,2008,10,AIA
143.25,2008,11,AIA
129.375,2008,12,AIA
96.4749,2009,1,AIA
29.95,2009,2,AIA
49.25,2009,3,AIA
57.525,2009,4,AIA
126.449,2009,5,AIA
133.899,2009,6,AIA
149.524,2009,7,AIA
144.2,2009,8,AIA
129.024,2009,9,AIA
152.975,2009,10,AIA
276.399,2009,11,AIA
85.375,2009,12,AIA
98.425,2010,1,AIA
42.9,2010,2,AIA
40.15,2010,3,AIA
95.625,2010,4,AIA
166.2,2010,5,AIA
253.225,2010,6,AIA
324.7,2010,7,AIA
302.6,2010,8,AIA
177.574,2010,9,AIA
219.925,2010,10,AIA
265.024,2010,11,AIA
122.15,2010,12,AIA
49.4,2011,1,AIA
77.5999,2011,2,AIA
145.925,2011,3,AIA
107.525,2011,4,AIA
182.375,2011,5,AIA
327.5,2011,6,AIA
266.825,2011,7,AIA
183.899,2011,8,AIA
203.35,2011,9,AIA
127.75,2011,10,AIA
168.6,2011,11,AIA
186.225,2011,12,AIA
92.875,2012,1,AIA
69.3,2012,2,AIA
69.9,2012,3,AIA
145.649,2012,4,AIA
176.349,2012,5,AIA
13.725,2012,6,AIA
251.925,2012,7,AIA
129.024,2012,8,AIA
67.425,2012,9,AIA
161.625,2012,10,AIA
88.625,2012,11,AIA
143.25,2012,12,AIA
94,2013,1,AIA
73.8,2013,2,AIA
35.2249,2013,3,AIA
64.0749,2013,4,AIA
281.075,2013,5,AIA
110.65,2013,6,AIA
199.95,2013,7,AIA
147.149,2013,8,AIA
98.6749,2013,9,AIA
162.75,2013,10,AIA
229.049,2013,11,AIA
180.875,2013,12,AIA
107,2014,1,AIA
98.425,2014,2,AIA
40.15,2014,3,AIA
92.675,2014,4,AIA
275.425,2014,5,AIA
53.9749,2014,6,AIA
92.7249,2014,7,AIA
252.649,2014,8,AIA
226.625,2014,9,AIA
341.475,2014,10,AIA
280.274,2014,11,AIA
102.05,2014,12,AIA
73.4,2015,1,AIA
48.8499,2015,2,AIA
28.1,2015,3,AIA
62.525,2015,4,AIA
50.825,2015,5,AIA
52.4,2015,6,AIA
27.1749,2015,7,AIA
109.05,2015,8,AIA
55.6749,2015,9,AIA
130.3,2015,10,AIA
167.75,2015,11,AIA
98.75,2015,12,AIA
31.4139,1991,1,ARM
19.2409,1991,2,ARM
60.998,1991,3,ARM
48.1115,1991,4,ARM
73.4889,1991,5,ARM
61.8433,1991,6,ARM
37.4265,1991,7,ARM
32.3684,1991,8,ARM
7.92143,1991,9,ARM
25.0138,1991,10,ARM
55.3742,1991,11,ARM
35.0374,1991,12,ARM
23.902,1992,1,ARM
42.9368,1992,2,ARM
17.2445,1992,3,ARM
36.7701,1992,4,ARM
68.0896,1992,5,ARM
106.937,1992,6,ARM
60.6712,1992,7,ARM
31.196,1992,8,ARM
56.2123,1992,9,ARM
14.5382,1992,10,ARM
60.0415,1992,11,ARM
37.777,1992,12,ARM
22.4473,1993,1,ARM
35.1503,1993,2,ARM
17.6255,1993,3,ARM
58.0386,1993,4,ARM
88.634,1993,5,ARM
91.0841,1993,6,ARM
31.1215,1993,7,ARM
52.8264,1993,8,ARM
18.1477,1993,9,ARM
24.7511,1993,10,ARM
65.7952,1993,11,ARM
10.2085,1993,12,ARM
20.9373,1994,1,ARM
32.3351,1994,2,ARM
46.1394,1994,3,ARM
84.0844,1994,4,ARM
84.7954,1994,5,ARM
86.6743,1994,6,ARM
24.1343,1994,7,ARM
30.5403,1994,8,ARM
22.0235,1994,9,ARM
32.7807,1994,10,ARM
50.6335,1994,11,ARM
41.6599,1994,12,ARM
16.2351,1995,1,ARM
12.4601,1995,2,ARM
34.611,1995,3,ARM
54.9137,1995,4,ARM
59.852,1995,5,ARM
68.3333,1995,6,ARM
45.2896,1995,7,ARM
16.0076,1995,8,ARM
77.7189,1995,9,ARM
23.0323,1995,10,ARM
19.6006,1995,11,ARM
7.64419,1995,12,ARM
20.4757,1996,1,ARM
22.1381,1996,2,ARM
45.1244,1996,3,ARM
79.312,1996,4,ARM
70.5702,1996,5,ARM
61.9135,1996,6,ARM
40.3721,1996,7,ARM
13.3337,1996,8,ARM
29.6738,1996,9,ARM
46.5686,1996,10,ARM
4.55869,1996,11,ARM
25.0304,1996,12,ARM
13.9727,1997,1,ARM
34.3325,1997,2,ARM
42.5045,1997,3,ARM
33.0715,1997,4,ARM
59.35,1997,5,ARM
66.0449,1997,6,ARM
83.7062,1997,7,ARM
28.2357,1997,8,ARM
54.6553,1997,9,ARM
37.7827,1997,10,ARM
8.61049,1997,11,ARM
26.164,1997,12,ARM
21.3588,1998,1,ARM
17.7737,1998,2,ARM
31.0216,1998,3,ARM
56.9844,1998,4,ARM
111.039,1998,5,ARM
62.1068,1998,6,ARM
48.3275,1998,7,ARM
15.4637,1998,8,ARM
15.7632,1998,9,ARM
13.3118,1998,10,ARM
34.2156,1998,11,ARM
16.4388,1998,12,ARM
3.79993,1999,1,ARM
12.8639,1999,2,ARM
47.35,1999,3,ARM
47.2511,1999,4,ARM
74.2493,1999,5,ARM
73.7351,1999,6,ARM
42.8534,1999,7,ARM
25.6465,1999,8,ARM
51.6748,1999,9,ARM
36.9627,1999,10,ARM
24.1301,1999,11,ARM
2.93076,1999,12,ARM
38.5855,2000,1,ARM
23.9132,2000,2,ARM
28.4348,2000,3,ARM
40.2953,2000,4,ARM
84.4847,2000,5,ARM
21.8111,2000,6,ARM
11.7114,2000,7,ARM
16.8473,2000,8,ARM
28.21,2000,9,ARM
56.2789,2000,10,ARM
10.2499,2000,11,ARM
25.9451,2000,12,ARM
8.81717,2001,1,ARM
15.9879,2001,2,ARM
43.748,2001,3,ARM
73.164,2001,4,ARM
82.592,2001,5,ARM
40.113,2001,6,ARM
41.8839,2001,7,ARM
30.5001,2001,8,ARM
6.86979,2001,9,ARM
48.8962,2001,10,ARM
30.5852,2001,11,ARM
30.6643,2001,12,ARM
19.2039,2002,1,ARM
14.6632,2002,2,ARM
37.1129,2002,3,ARM
113.062,2002,4,ARM
100.417,2002,5,ARM
96.101,2002,6,ARM
78.6461,2002,7,ARM
59.8152,2002,8,ARM
11.7133,2002,9,ARM
