tas,"	Year", Month, Country, ISO3, ISO2
11.2489,2003,12,CHL,,
13.3019,2004,1,CHL,,
12.925,2004,2,CHL,,
11.6495,2004,3,CHL,,
8.80115,2004,4,CHL,,
5.67288,2004,5,CHL,,
5.34407,2004,6,CHL,,
4.11716,2004,7,CHL,,
5.13185,2004,8,CHL,,
6.79762,2004,9,CHL,,
8.47888,2004,10,CHL,,
10.3324,2004,11,CHL,,
12.1937,2004,12,CHL,,
12.412,2005,1,CHL,,
13.3756,2005,2,CHL,,
10.9971,2005,3,CHL,,
8.19748,2005,4,CHL,,
5.61649,2005,5,CHL,,
4.06535,2005,6,CHL,,
4.14121,2005,7,CHL,,
4.78614,2005,8,CHL,,
6.21948,2005,9,CHL,,
7.96549,2005,10,CHL,,
10.1508,2005,11,CHL,,
11.9263,2005,12,CHL,,
12.9977,2006,1,CHL,,
12.8174,2006,2,CHL,,
10.7551,2006,3,CHL,,
8.45433,2006,4,CHL,,
6.47083,2006,5,CHL,,
5.0342,2006,6,CHL,,
4.85424,2006,7,CHL,,
4.80964,2006,8,CHL,,
6.77857,2006,9,CHL,,
8.67602,2006,10,CHL,,
9.92918,2006,11,CHL,,
11.6142,2006,12,CHL,,
12.8539,2007,1,CHL,,
11.7318,2007,2,CHL,,
11.1065,2007,3,CHL,,
8.3918,2007,4,CHL,,
4.97471,2007,5,CHL,,
3.48112,2007,6,CHL,,
3.34413,2007,7,CHL,,
3.44713,2007,8,CHL,,
6.16339,2007,9,CHL,,
8.05544,2007,10,CHL,,
9.58149,2007,11,CHL,,
11.5958,2007,12,CHL,,
13.4271,2008,1,CHL,,
13.2994,2008,2,CHL,,
11.5309,2008,3,CHL,,
8.28352,2008,4,CHL,,
5.54285,2008,5,CHL,,
4.23565,2008,6,CHL,,
4.48712,2008,7,CHL,,
4.38779,2008,8,CHL,,
6.51248,2008,9,CHL,,
8.54385,2008,10,CHL,,
10.7822,2008,11,CHL,,
12.9288,2008,12,CHL,,
13.0494,2009,1,CHL,,
12.5695,2009,2,CHL,,
11.675,2009,3,CHL,,
9.66267,2009,4,CHL,,
6.59735,2009,5,CHL,,
4.69051,2009,6,CHL,,
3.98241,2009,7,CHL,,
5.37899,2009,8,CHL,,
6.01601,2009,9,CHL,,
7.84278,2009,10,CHL,,
8.78618,2009,11,CHL,,
11.5163,2009,12,CHL,,
12.5842,2010,1,CHL,,
11.6928,2010,2,CHL,,
11.7365,2010,3,CHL,,
8.44997,2010,4,CHL,,
6.26876,2010,5,CHL,,
4.51228,2010,6,CHL,,
2.81054,2010,7,CHL,,
3.70768,2010,8,CHL,,
6.29317,2010,9,CHL,,
8.36586,2010,10,CHL,,
9.91752,2010,11,CHL,,
11.0218,2010,12,CHL,,
12.6961,2011,1,CHL,,
12.6484,2011,2,CHL,,
10.919,2011,3,CHL,,
8.58258,2011,4,CHL,,
6.25484,2011,5,CHL,,
4.54886,2011,6,CHL,,
3.62931,2011,7,CHL,,
4.04696,2011,8,CHL,,
6.68651,2011,9,CHL,,
8.08276,2011,10,CHL,,
10.3471,2011,11,CHL,,
12.7518,2011,12,CHL,,
13.6039,2012,1,CHL,,
11.941,2012,2,CHL,,
11.544,2012,3,CHL,,
8.74052,2012,4,CHL,,
6.52701,2012,5,CHL,,
4.56844,2012,6,CHL,,
3.72228,2012,7,CHL,,
5.05606,2012,8,CHL,,
6.96974,2012,9,CHL,,
8.14716,2012,10,CHL,,
10.5154,2012,11,CHL,,
11.3831,2012,12,CHL,,
13.8484,2013,1,CHL,,
12.7363,2013,2,CHL,,
10.699,2013,3,CHL,,
9.2149,2013,4,CHL,,
6.61792,2013,5,CHL,,
5.14059,2013,6,CHL,,
4.16822,2013,7,CHL,,
4.20194,2013,8,CHL,,
5.86856,2013,9,CHL,,
8.60124,2013,10,CHL,,
9.86482,2013,11,CHL,,
12.186,2013,12,CHL,,
12.5419,2014,1,CHL,,
11.961,2014,2,CHL,,
10.4002,2014,3,CHL,,
8.35162,2014,4,CHL,,
6.52751,2014,5,CHL,,
4.64575,2014,6,CHL,,
4.2476,2014,7,CHL,,
5.82035,2014,8,CHL,,
6.80443,2014,9,CHL,,
8.92928,2014,10,CHL,,
9.86712,2014,11,CHL,,
11.5886,2014,12,CHL,,
13.0553,2015,1,CHL,,
12.6111,2015,2,CHL,,
12.1672,2015,3,CHL,,
9.76944,2015,4,CHL,,
7.22771,2015,5,CHL,,
5.38481,2015,6,CHL,,
