tas,"	Year", Month, Country, ISO3, ISO2
16.9174,2009,5,HUN,,
18.633,2009,6,HUN,,
22.1404,2009,7,HUN,,
22.0868,2009,8,HUN,,
18.7205,2009,9,HUN,,
11.0725,2009,10,HUN,,
7.09743,2009,11,HUN,,
1.55475,2009,12,HUN,,
-1.9793,2010,1,HUN,,
0.85567,2010,2,HUN,,
6.19257,2010,3,HUN,,
11.4578,2010,4,HUN,,
15.6472,2010,5,HUN,,
19.4496,2010,6,HUN,,
22.4608,2010,7,HUN,,
20.7791,2010,8,HUN,,
14.8319,2010,9,HUN,,
8.45016,2010,10,HUN,,
8.29487,2010,11,HUN,,
-1.4486,2010,12,HUN,,
-0.3796,2011,1,HUN,,
-0.4578,2011,2,HUN,,
6.17021,2011,3,HUN,,
12.9487,2011,4,HUN,,
16.2338,2011,5,HUN,,
20.2145,2011,6,HUN,,
20.5049,2011,7,HUN,,
22.0779,2011,8,HUN,,
19.3611,2011,9,HUN,,
10.3229,2011,10,HUN,,
2.52027,2011,11,HUN,,
2.47928,2011,12,HUN,,
0.64822,2012,1,HUN,,
-3.9455,2012,2,HUN,,
7.99805,2012,3,HUN,,
11.983,2012,4,HUN,,
16.7858,2012,5,HUN,,
21.1055,2012,6,HUN,,
23.2656,2012,7,HUN,,
22.9801,2012,8,HUN,,
18.4952,2012,9,HUN,,
11.5009,2012,10,HUN,,
7.61598,2012,11,HUN,,
-0.5816,2012,12,HUN,,
-0.0549,2013,1,HUN,,
2.15957,2013,2,HUN,,
3.71985,2013,3,HUN,,
12.4058,2013,4,HUN,,
16.1832,2013,5,HUN,,
19.6065,2013,6,HUN,,
22.3821,2013,7,HUN,,
22.5108,2013,8,HUN,,
15.1489,2013,9,HUN,,
12.6922,2013,10,HUN,,
7.40541,2013,11,HUN,,
1.37072,2013,12,HUN,,
2.43067,2014,1,HUN,,
4.44225,2014,2,HUN,,
9.55536,2014,3,HUN,,
12.7223,2014,4,HUN,,
15.4103,2014,5,HUN,,
19.7561,2014,6,HUN,,
21.578,2014,7,HUN,,
20.0487,2014,8,HUN,,
16.9943,2014,9,HUN,,
12.4582,2014,10,HUN,,
7.43461,2014,11,HUN,,
2.78914,2014,12,HUN,,
1.68889,2015,1,HUN,,
2.00361,2015,2,HUN,,
6.84162,2015,3,HUN,,
11.1881,2015,4,HUN,,
16.0977,2015,5,HUN,,
20.3066,2015,6,HUN,,
23.3806,2015,7,HUN,,
23.3274,2015,8,HUN,,
17.7709,2015,9,HUN,,
10.4397,2015,10,HUN,,
7.05667,2015,11,HUN,,
2.60596,2015,12,HUN,,
26.0328,1991,1,IDN,,
25.8695,1991,2,IDN,,
26.4098,1991,3,IDN,,
26.4531,1991,4,IDN,,
26.2267,1991,5,IDN,,
26.5124,1991,6,IDN,,
26.0472,1991,7,IDN,,
25.8474,1991,8,IDN,,
25.9615,1991,9,IDN,,
26.1068,1991,10,IDN,,
25.9776,1991,11,IDN,,
25.9859,1991,12,IDN,,
25.9304,1992,1,IDN,,
26.0764,1992,2,IDN,,
26.5881,1992,3,IDN,,
26.6868,1992,4,IDN,,
26.6179,1992,5,IDN,,
26.0794,1992,6,IDN,,
25.5456,1992,7,IDN,,
26.0862,1992,8,IDN,,
26.0342,1992,9,IDN,,
25.9647,1992,10,IDN,,
25.7699,1992,11,IDN,,
25.6698,1992,12,IDN,,
25.7312,1993,1,IDN,,
25.6882,1993,2,IDN,,
26.0924,1993,3,IDN,,
26.388,1993,4,IDN,,
26.3572,1993,5,IDN,,
26.2181,1993,6,IDN,,
25.8478,1993,7,IDN,,
25.8644,1993,8,IDN,,
25.8514,1993,9,IDN,,
26.2072,1993,10,IDN,,
26.2452,1993,11,IDN,,
25.9852,1993,12,IDN,,
26.052,1994,1,IDN,,
26.0713,1994,2,IDN,,
25.9837,1994,3,IDN,,
26.2326,1994,4,IDN,,
26.0955,1994,5,IDN,,
25.7005,1994,6,IDN,,
25.6109,1994,7,IDN,,
25.3852,1994,8,IDN,,
25.9472,1994,9,IDN,,
26.1877,1994,10,IDN,,
26.2993,1994,11,IDN,,
26.0939,1994,12,IDN,,
25.9826,1995,1,IDN,,
25.8713,1995,2,IDN,,
26.2228,1995,3,IDN,,
26.4259,1995,4,IDN,,
26.5327,1995,5,IDN,,
26.2181,1995,6,IDN,,
25.8473,1995,7,IDN,,
25.6181,1995,8,IDN,,
26.1706,1995,9,IDN,,
26.2062,1995,10,IDN,,
26.3542,1995,11,IDN,,
25.6763,1995,12,IDN,,
25.7705,1996,1,IDN,,
25.79,1996,2,IDN,,
26.2475,1996,3,IDN,,
26.3639,1996,4,IDN,,
26.4255,1996,5,IDN,,
26.339,1996,6,IDN,,
25.9735,1996,7,IDN,,
25.8574,1996,8,IDN,,
26.1726,1996,9,IDN,,
26.293,1996,10,IDN,,
26.3235,1996,11,IDN,,
25.7908,1996,12,IDN,,
25.6219,1997,1,IDN,,
25.7781,1997,2,IDN,,
26.2952,1997,3,IDN,,
26.3029,1997,4,IDN,,
26.4558,1997,5,IDN,,
26.2823,1997,6,IDN,,
26.0693,1997,7,IDN,,
26.0891,1997,8,IDN,,
26.0147,1997,9,IDN,,
26.2917,1997,10,IDN,,
26.438,1997,11,IDN,,
26.5207,1997,12,IDN,,
26.469,1998,1,IDN,,
26.9326,1998,2,IDN,,
27.0661,1998,3,IDN,,
26.9249,1998,4,IDN,,
27.2776,1998,5,IDN,,
26.4958,1998,6,IDN,,
26.3394,1998,7,IDN,,
26.0416,1998,8,IDN,,
26.4478,1998,9,IDN,,
26.8541,1998,10,IDN,,
26.596,1998,11,IDN,,
25.9497,1998,12,IDN,,
25.8965,1999,1,IDN,,
26.0266,1999,2,IDN,,
26.1553,1999,3,IDN,,
26.4628,1999,4,IDN,,
26.1103,1999,5,IDN,,
26.1918,1999,6,IDN,,
25.7702,1999,7,IDN,,
25.8774,1999,8,IDN,,
26.1361,1999,9,IDN,,
26.246,1999,10,IDN,,
26.3394,1999,11,IDN,,
