tas,"	Year", Month, Country, ISO3, ISO2
21.1635,1996,8,ALB,,
14.1281,1996,9,ALB,,
11.3322,1996,10,ALB,,
8.64051,1996,11,ALB,,
4.18441,1996,12,ALB,,
3.76679,1997,1,ALB,,
3.91491,1997,2,ALB,,
6.55106,1997,3,ALB,,
6.70159,1997,4,ALB,,
15.9364,1997,5,ALB,,
19.7322,1997,6,ALB,,
21.1433,1997,7,ALB,,
19.9083,1997,8,ALB,,
17.7957,1997,9,ALB,,
11.0278,1997,10,ALB,,
8.51491,1997,11,ALB,,
4.12512,1997,12,ALB,,
3.77361,1998,1,ALB,,
5.45516,1998,2,ALB,,
4.65444,1998,3,ALB,,
10.9467,1998,4,ALB,,
14.7258,1998,5,ALB,,
20.1891,1998,6,ALB,,
22.4971,1998,7,ALB,,
22.9155,1998,8,ALB,,
16.6732,1998,9,ALB,,
13.0001,1998,10,ALB,,
6.75473,1998,11,ALB,,
2.06467,1998,12,ALB,,
2.66285,1999,1,ALB,,
2.02598,1999,2,ALB,,
6.85639,1999,3,ALB,,
10.7942,1999,4,ALB,,
16.197,1999,5,ALB,,
19.9937,1999,6,ALB,,
22.0641,1999,7,ALB,,
22.5292,1999,8,ALB,,
18.7316,1999,9,ALB,,
13.7902,1999,10,ALB,,
8.09227,1999,11,ALB,,
5.19243,1999,12,ALB,,
-0.4274,2000,1,ALB,,
3.3825,2000,2,ALB,,
5.79108,2000,3,ALB,,
12.2607,2000,4,ALB,,
17.1752,2000,5,ALB,,
20.7429,2000,6,ALB,,
21.6661,2000,7,ALB,,
22.7077,2000,8,ALB,,
17.2813,2000,9,ALB,,
12.972,2000,10,ALB,,
10.1679,2000,11,ALB,,
5.04755,2000,12,ALB,,
4.76321,2001,1,ALB,,
4.73769,2001,2,ALB,,
10.1394,2001,3,ALB,,
10.0432,2001,4,ALB,,
16.2217,2001,5,ALB,,
18.0723,2001,6,ALB,,
22.0658,2001,7,ALB,,
23.1412,2001,8,ALB,,
16.9068,2001,9,ALB,,
14.22,2001,10,ALB,,
7.11784,2001,11,ALB,,
0.78145,2001,12,ALB,,
1.24765,2002,1,ALB,,
6.42867,2002,2,ALB,,
8.3524,2002,3,ALB,,
10.5282,2002,4,ALB,,
16.2826,2002,5,ALB,,
20.5739,2002,6,ALB,,
22.3552,2002,7,ALB,,
21.1218,2002,8,ALB,,
16.3618,2002,9,ALB,,
12.492,2002,10,ALB,,
9.64102,2002,11,ALB,,
4.00644,2002,12,ALB,,
3.54542,2003,1,ALB,,
-0.1592,2003,2,ALB,,
5.62406,2003,3,ALB,,
9.82737,2003,4,ALB,,
17.9665,2003,5,ALB,,
20.7396,2003,6,ALB,,
22.6151,2003,7,ALB,,
23.7499,2003,8,ALB,,
17.2003,2003,9,ALB,,
12.4474,2003,10,ALB,,
9.43871,2003,11,ALB,,
3.66119,2003,12,ALB,,
1.27936,2004,1,ALB,,
3.58883,2004,2,ALB,,
6.52673,2004,3,ALB,,
11.0437,2004,4,ALB,,
13.7044,2004,5,ALB,,
18.5941,2004,6,ALB,,
21.8735,2004,7,ALB,,
20.8002,2004,8,ALB,,
17.3825,2004,9,ALB,,
14.3388,2004,10,ALB,,
8.12261,2004,11,ALB,,
5.07061,2004,12,ALB,,
2.23713,2005,1,ALB,,
0.69162,2005,2,ALB,,
5.66768,2005,3,ALB,,
10.1471,2005,4,ALB,,
15.6138,2005,5,ALB,,
18.746,2005,6,ALB,,
21.7975,2005,7,ALB,,
20.4021,2005,8,ALB,,
17.917,2005,9,ALB,,
12.072,2005,10,ALB,,
7.21939,2005,11,ALB,,
3.57779,2005,12,ALB,,
0.17408,2006,1,ALB,,
2.30696,2006,2,ALB,,
5.73406,2006,3,ALB,,
11.0551,2006,4,ALB,,
15.3515,2006,5,ALB,,
18.6637,2006,6,ALB,,
22.4065,2006,7,ALB,,
20.8074,2006,8,ALB,,
17.8761,2006,9,ALB,,
13.6053,2006,10,ALB,,
6.4413,2006,11,ALB,,
3.61164,2006,12,ALB,,
4.29415,2007,1,ALB,,
5.16693,2007,2,ALB,,
7.60964,2007,3,ALB,,
11.6481,2007,4,ALB,,
16.1909,2007,5,ALB,,
20.8092,2007,6,ALB,,
23.6673,2007,7,ALB,,
22.3341,2007,8,ALB,,
16.2426,2007,9,ALB,,
12.008,2007,10,ALB,,
6.51915,2007,11,ALB,,
1.792,2007,12,ALB,,
2.84431,2008,1,ALB,,
4.00308,2008,2,ALB,,
7.53282,2008,3,ALB,,
10.9511,2008,4,ALB,,
15.7218,2008,5,ALB,,
20.3813,2008,6,ALB,,
22.061,2008,7,ALB,,
23.0361,2008,8,ALB,,
16.7465,2008,9,ALB,,
13.0907,2008,10,ALB,,
8.8741,2008,11,ALB,,
4.80582,2008,12,ALB,,
2.8981,2009,1,ALB,,
2.56435,2009,2,ALB,,
5.70853,2009,3,ALB,,
11.6885,2009,4,ALB,,
16.8944,2009,5,ALB,,
18.9225,2009,6,ALB,,
22.1675,2009,7,ALB,,
22.6453,2009,8,ALB,,
18.9664,2009,9,ALB,,
12.5084,2009,10,ALB,,
8.38029,2009,11,ALB,,
5.4979,2009,12,ALB,,
2.70716,2010,1,ALB,,
4.06939,2010,2,ALB,,
6.66809,2010,3,ALB,,
11.6985,2010,4,ALB,,
15.2996,2010,5,ALB,,
18.8271,2010,6,ALB,,
22.5451,2010,7,ALB,,
22.9497,2010,8,ALB,,
17.3563,2010,9,ALB,,
11.7069,2010,10,ALB,,
11.2503,2010,11,ALB,,
4.52732,2010,12,ALB,,
2.38682,2011,1,ALB,,
3.45493,2011,2,ALB,,
6.90806,2011,3,ALB,,
11.5217,2011,4,ALB,,
15.3174,2011,5,ALB,,
19.8409,2011,6,ALB,,
22.3142,2011,7,ALB,,
22.6534,2011,8,ALB,,
20.6701,2011,9,ALB,,
11.2834,2011,10,ALB,,
5.78137,2011,11,ALB,,
4.30452,2011,12,ALB,,
0.62279,2012,1,ALB,,
1.03448,2012,2,ALB,,
8.01437,2012,3,ALB,,
11.6856,2012,4,ALB,,
15.5974,2012,5,ALB,,
20.1718,2012,6,ALB,,
24.0068,2012,7,ALB,,
24.1593,2012,8,ALB,,
19.5245,2012,9,ALB,,
14.7346,2012,10,ALB,,
10.1808,2012,11,ALB,,
3.06512,2012,12,ALB,,
3.6553,2013,1,ALB,,
4.122,2013,2,ALB,,
6.88152,2013,3,ALB,,
12.4807,2013,4,ALB,,
16.8336,2013,5,ALB,,
19.5006,2013,6,ALB,,
22.8232,2013,7,ALB,,
24.1214,2013,8,ALB,,
18.1875,2013,9,ALB,,
13.9026,2013,10,ALB,,
9.65171,2013,11,ALB,,
3.61131,2013,12,ALB,,
5.07503,2014,1,ALB,,
6.05396,2014,2,ALB,,
8.23774,2014,3,ALB,,
10.9313,2014,4,ALB,,
14.4278,2014,5,ALB,,
19.3093,2014,6,ALB,,
21.2236,2014,7,ALB,,
21.93,2014,8,ALB,,
17.2523,2014,9,ALB,,
12.9569,2014,10,ALB,,
9.66033,2014,11,ALB,,
4.85585,2014,12,ALB,,
3.52784,2015,1,ALB,,
3.65961,2015,2,ALB,,
6.65197,2015,3,ALB,,
10.6735,2015,4,ALB,,
16.4194,2015,5,ALB,,
19.3502,2015,6,ALB,,
24.3203,2015,7,ALB,,
23.5398,2015,8,ALB,,
19.3777,2015,9,ALB,,
13.4268,2015,10,ALB,,
9.29208,2015,11,ALB,,
3.88991,2015,12,ALB,,
3.27394,1991,1,AND,,
3.23389,1991,2,AND,,
8.54127,1991,3,AND,,
7.84692,1991,4,AND,,
11.0543,1991,5,AND,,
15.8227,1991,6,AND,,
20.569,1991,7,AND,,
22.0101,1991,8,AND,,
18.9545,1991,9,AND,,
10.8002,1991,10,AND,,
7.11289,1991,11,AND,,
4.26156,1991,12,AND,,
1.64174,1992,1,AND,,
4.15955,1992,2,AND,,
7.30996,1992,3,AND,,
9.17853,1992,4,AND,,
14.4261,1992,5,AND,,
14.3353,1992,6,AND,,
19.4727,1992,7,AND,,
20.8876,1992,8,AND,,
16.3335,1992,9,AND,,
10.5217,1992,10,AND,,
8.91932,1992,11,AND,,
5.57099,1992,12,AND,,
4.0806,1993,1,AND,,
3.84308,1993,2,AND,,
6.74191,1993,3,AND,,
8.90984,1993,4,AND,,
13.5171,1993,5,AND,,
17.276,1993,6,AND,,
18.3329,1993,7,AND,,
19.9496,1993,8,AND,,
15.5603,1993,9,AND,,
10.7507,1993,10,AND,,
6.1339,1993,11,AND,,
6.26156,1993,12,AND,,
4.5868,1994,1,AND,,
5.0466,1994,2,AND,,
9.4132,1994,3,AND,,
7.89156,1994,4,AND,,
13.674,1994,5,AND,,
17.6232,1994,6,AND,,
21.8414,1994,7,AND,,
21.6998,1994,8,AND,,
15.7017,1994,9,AND,,
12.5364,1994,10,AND,,
10.0633,1994,11,AND,,
5.87848,1994,12,AND,,
4.22179,1995,1,AND,,
6.98681,1995,2,AND,,
6.82949,1995,3,AND,,
9.63044,1995,4,AND,,
13.5312,1995,5,AND,,
16.9585,1995,6,AND,,
21.4618,1995,7,AND,,
20.8349,1995,8,AND,,
15.3814,1995,9,AND,,
14.8999,1995,10,AND,,
8.24035,1995,11,AND,,
5.45471,1995,12,AND,,
6.82201,1996,1,AND,,
3.60381,1996,2,AND,,
6.65434,1996,3,AND,,
9.86082,1996,4,AND,,
13.0124,1996,5,AND,,
18.2513,1996,6,AND,,
20.2367,1996,7,AND,,
19.1913,1996,8,AND,,
15.0862,1996,9,AND,,
12.1924,1996,10,AND,,
7.39469,1996,11,AND,,
5.1288,1996,12,AND,,
4.2413,1997,1,AND,,
7.07705,1997,2,AND,,
9.82417,1997,3,AND,,
10.9345,1997,4,AND,,
14.035,1997,5,AND,,
16.8195,1997,6,AND,,
19.3258,1997,7,AND,,
21.4816,1997,8,AND,,
18.0303,1997,9,AND,,
14.4015,1997,10,AND,,
8.66141,1997,11,AND,,
5.51442,1997,12,AND,,
5.11677,1998,1,AND,,
6.07379,1998,2,AND,,
8.5186,1998,3,AND,,
8.72893,1998,4,AND,,
14.2938,1998,5,AND,,
17.7271,1998,6,AND,,
20.4856,1998,7,AND,,
20.8563,1998,8,AND,,
16.9328,1998,9,AND,,
11.8863,1998,10,AND,,
5.98482,1998,11,AND,,
3.95982,1998,12,AND,,
4.74305,1999,1,AND,,
4.44479,1999,2,AND,,
7.84001,1999,3,AND,,
10.0525,1999,4,AND,,
14.5468,1999,5,AND,,
17.3411,1999,6,AND,,
20.7978,1999,7,AND,,
21.0423,1999,8,AND,,
18.4774,1999,9,AND,,
13.03,1999,10,AND,,
5.7842,1999,11,AND,,
4.38959,1999,12,AND,,
2.69174,2000,1,AND,,
6.86774,2000,2,AND,,
8.0093,2000,3,AND,,
9.56381,2000,4,AND,,
14.8999,2000,5,AND,,
17.8714,2000,6,AND,,
19.0798,2000,7,AND,,
20.6617,2000,8,AND,,
17.8421,2000,9,AND,,
12.3812,2000,10,AND,,
7.9924,2000,11,AND,,
7.13607,2000,12,AND,,
5.905,2001,1,AND,,
5.29527,2001,2,AND,,
9.46842,2001,3,AND,,
9.49116,2001,4,AND,,
14.3385,2001,5,AND,,
18.2441,2001,6,AND,,
20.1516,2001,7,AND,,
21.1463,2001,8,AND,,
15.9423,2001,9,AND,,
15.0133,2001,10,AND,,
6.0685,2001,11,AND,,
2.16774,2001,12,AND,,
4.96172,2002,1,AND,,
6.68032,2002,2,AND,,
9.07514,2002,3,AND,,
10.524,2002,4,AND,,
12.4734,2002,5,AND,,
17.7262,2002,6,AND,,
19.094,2002,7,AND,,
18.8934,2002,8,AND,,
16.471,2002,9,AND,,
13.1462,2002,10,AND,,
8.69905,2002,11,AND,,
6.41719,2002,12,AND,,
3.1993,2003,1,AND,,
3.5328,2003,2,AND,,
8.5199,2003,3,AND,,
10.3093,2003,4,AND,,
14.0899,2003,5,AND,,
20.5648,2003,6,AND,,
22.4005,2003,7,AND,,
21.4891,2003,8,AND,,
17.6301,2003,9,AND,,
11.8692,2003,10,AND,,
8.83059,2003,11,AND,,
5.78561,2003,12,AND,,
4.99302,2004,1,AND,,
4.14931,2004,2,AND,,
6.35787,2004,3,AND,,
8.93541,2004,4,AND,,
12.6498,2004,5,AND,,
18.8121,2004,6,AND,,
20.2242,2004,7,AND,,
20.9852,2004,8,AND,,
18.1234,2004,9,AND,,
14.3643,2004,10,AND,,
6.59331,2004,11,AND,,
5.50381,2004,12,AND,,
3.82455,2005,1,AND,,
2.39056,2005,2,AND,,
6.52539,2005,3,AND,,
9.87913,2005,4,AND,,
14.2956,2005,5,AND,,
19.6833,2005,6,AND,,
21.2684,2005,7,AND,,
19.8418,2005,8,AND,,
17.0903,2005,9,AND,,
14.4345,2005,10,AND,,
6.82271,2005,11,AND,,
2.04873,2005,12,AND,,
3.6408,2006,1,AND,,
3.81168,2006,2,AND,,
8.26088,2006,3,AND,,
10.9796,2006,4,AND,,
14.6371,2006,5,AND,,
18.8409,2006,6,AND,,
23.4756,2006,7,AND,,
19.6476,2006,8,AND,,
18.3807,2006,9,AND,,
15.1887,2006,10,AND,,
10.2851,2006,11,AND,,
4.29011,2006,12,AND,,
5.78861,2007,1,AND,,
6.88093,2007,2,AND,,
7.69961,2007,3,AND,,
11.5289,2007,4,AND,,
14.1536,2007,5,AND,,
17.8461,2007,6,AND,,
19.6521,2007,7,AND,,
19.6221,2007,8,AND,,
16.8835,2007,9,AND,,
12.5953,2007,10,AND,,
6.78226,2007,11,AND,,
4.75842,2007,12,AND,,
6.29588,2008,1,AND,,
7.05086,2008,2,AND,,
7.60246,2008,3,AND,,
9.92998,2008,4,AND,,
13.9884,2008,5,AND,,
17.5929,2008,6,AND,,
20.138,2008,7,AND,,
20.4107,2008,8,AND,,
16.6344,2008,9,AND,,
12.5144,2008,10,AND,,
7.24416,2008,11,AND,,
4.20975,2008,12,AND,,
3.42768,2009,1,AND,,
4.75972,2009,2,AND,,
7.98242,2009,3,AND,,
9.44716,2009,4,AND,,
14.9981,2009,5,AND,,
18.9906,2009,6,AND,,
21.0455,2009,7,AND,,
22.0717,2009,8,AND,,
17.9743,2009,9,AND,,
13.9481,2009,10,AND,,
9.86465,2009,11,AND,,
5.00338,2009,12,AND,,
2.76326,2010,1,AND,,
3.85286,2010,2,AND,,
6.36184,2010,3,AND,,
10.8146,2010,4,AND,,
12.645,2010,5,AND,,
17.431,2010,6,AND,,
21.8431,2010,7,AND,,
20.7249,2010,8,AND,,
17.1521,2010,9,AND,,
12.1145,2010,10,AND,,
7.39832,2010,11,AND,,
3.36117,2010,12,AND,,
3.64594,2011,1,AND,,
5.63621,2011,2,AND,,
7.98692,2011,3,AND,,
12.0997,2011,4,AND,,
15.8061,2011,5,AND,,
17.2105,2011,6,AND,,
19.2027,2011,7,AND,,
21.3437,2011,8,AND,,
19.4574,2011,9,AND,,
14.3112,2011,10,AND,,
10.5925,2011,11,AND,,
6.58903,2011,12,AND,,
5.03823,2012,1,AND,,
0.90088,2012,2,AND,,
8.94283,2012,3,AND,,
9.47088,2012,4,AND,,
14.8144,2012,5,AND,,
18.8746,2012,6,AND,,
20.0683,2012,7,AND,,
22.3249,2012,8,AND,,
17.9253,2012,9,AND,,
13.8432,2012,10,AND,,
8.56414,2012,11,AND,,
6.02376,2012,12,AND,,
4.47007,2013,1,AND,,
3.66325,2013,2,AND,,
7.69869,2013,3,AND,,
9.50722,2013,4,AND,,
11.4507,2013,5,AND,,
16.1384,2013,6,AND,,
22.2789,2013,7,AND,,
21.0115,2013,8,AND,,
17.9464,2013,9,AND,,
15.0934,2013,10,AND,,
7.33705,2013,11,AND,,
4.92446,2013,12,AND,,
6.55052,2014,1,AND,,
6.2306,2014,2,AND,,
8.52421,2014,3,AND,,
11.792,2014,4,AND,,
13.1849,2014,5,AND,,
18.9105,2014,6,AND,,
19.6029,2014,7,AND,,
19.6565,2014,8,AND,,
19.1103,2014,9,AND,,
15.4647,2014,10,AND,,
10.7469,2014,11,AND,,
5.10204,2014,12,AND,,
4.40401,2015,1,AND,,
3.53907,2015,2,AND,,
8.20659,2015,3,AND,,
11.0322,2015,4,AND,,
14.672,2015,5,AND,,
19.6261,2015,6,AND,,
22.4218,2015,7,AND,,
20.6189,2015,8,AND,,
16.5741,2015,9,AND,,
12.3321,2015,10,AND,,
9.75691,2015,11,AND,,
7.08052,2015,12,AND,,
25.4561,1991,1,ATG,,
25.3798,1991,2,ATG,,
25.6263,1991,3,ATG,,
25.7352,1991,4,ATG,,
26.4086,1991,5,ATG,,
27.3429,1991,6,ATG,,
27.5505,1991,7,ATG,,
27.8112,1991,8,ATG,,
27.559,1991,9,ATG,,
26.9345,1991,10,ATG,,
26.3557,1991,11,ATG,,
24.8039,1991,12,ATG,,
25.2488,1992,1,ATG,,
25.6966,1992,2,ATG,,
25.6135,1992,3,ATG,,
26.2497,1992,4,ATG,,
26.5179,1992,5,ATG,,
27.1759,1992,6,ATG,,
27.3891,1992,7,ATG,,
27.257,1992,8,ATG,,
27.0923,1992,9,ATG,,
27.1942,1992,10,ATG,,
26.3364,1992,11,ATG,,
25.6179,1992,12,ATG,,
25.3589,1993,1,ATG,,
24.9299,1993,2,ATG,,
25.4496,1993,3,ATG,,
26.2413,1993,4,ATG,,
26.7669,1993,5,ATG,,
27.5233,1993,6,ATG,,
27.2477,1993,7,ATG,,
27.6719,1993,8,ATG,,
27.3055,1993,9,ATG,,
27.4026,1993,10,ATG,,
26.7022,1993,11,ATG,,
25.8737,1993,12,ATG,,
24.7428,1994,1,ATG,,
24.8119,1994,2,ATG,,
25.0119,1994,3,ATG,,
25.9048,1994,4,ATG,,
26.9156,1994,5,ATG,,
27.0879,1994,6,ATG,,
27.2196,1994,7,ATG,,
27.8285,1994,8,ATG,,
26.9911,1994,9,ATG,,
26.9345,1994,10,ATG,,
26.7437,1994,11,ATG,,
25.7252,1994,12,ATG,,
24.7224,1995,1,ATG,,
25.173,1995,2,ATG,,
25.2858,1995,3,ATG,,
25.838,1995,4,ATG,,
26.9561,1995,5,ATG,,
27.1992,1995,6,ATG,,
27.8903,1995,7,ATG,,
27.8414,1995,8,ATG,,
27.2276,1995,9,ATG,,
27.4841,1995,10,ATG,,
26.9922,1995,11,ATG,,
25.6372,1995,12,ATG,,
25.3235,1996,1,ATG,,
24.9713,1996,2,ATG,,
25.2383,1996,3,ATG,,
25.7633,1996,4,ATG,,
26.14,1996,5,ATG,,
26.6992,1996,6,ATG,,
27.3151,1996,7,ATG,,
27.4758,1996,8,ATG,,
27.2236,1996,9,ATG,,
27.2356,1996,10,ATG,,
26.491,1996,11,ATG,,
25.0311,1996,12,ATG,,
24.8821,1997,1,ATG,,
25.3372,1997,2,ATG,,
24.9372,1997,3,ATG,,
25.3219,1997,4,ATG,,
26.7327,1997,5,ATG,,
27.6659,1997,6,ATG,,
27.5207,1997,7,ATG,,
27.673,1997,8,ATG,,
27.7489,1997,9,ATG,,
27.4682,1997,10,ATG,,
27.132,1997,11,ATG,,
26.483,1997,12,ATG,,
25.86,1998,1,ATG,,
25.9652,1998,2,ATG,,
26.2476,1998,3,ATG,,
26.4738,1998,4,ATG,,
27.1079,1998,5,ATG,,
27.4642,1998,6,ATG,,
27.6589,1998,7,ATG,,
28.1498,1998,8,ATG,,
27.9927,1998,9,ATG,,
27.5256,1998,10,ATG,,
26.9336,1998,11,ATG,,
26.305,1998,12,ATG,,
25.058,1999,1,ATG,,
23.952,1999,2,ATG,,
25.1142,1999,3,ATG,,
25.6633,1999,4,ATG,,
26.9432,1999,5,ATG,,
27.3558,1999,6,ATG,,
27.479,1999,7,ATG,,
27.6498,1999,8,ATG,,
27.8489,1999,9,ATG,,
27.3902,1999,10,ATG,,
26.7247,1999,11,ATG,,
25.609,1999,12,ATG,,
24.8809,2000,1,ATG,,
24.7845,2000,2,ATG,,
24.4677,2000,3,ATG,,
25.732,2000,4,ATG,,
26.4227,2000,5,ATG,,
27.179,2000,6,ATG,,
27.679,2000,7,ATG,,
27.5144,2000,8,ATG,,
27.3749,2000,9,ATG,,
27.16,2000,10,ATG,,
26.6781,2000,11,ATG,,
25.8135,2000,12,ATG,,
25.2219,2001,1,ATG,,
24.736,2001,2,ATG,,
25.477,2001,3,ATG,,
25.9031,2001,4,ATG,,
27.4079,2001,5,ATG,,
27.7289,2001,6,ATG,,
27.7874,2001,7,ATG,,
27.7842,2001,8,ATG,,
27.8573,2001,9,ATG,,
27.2572,2001,10,ATG,,
26.591,2001,11,ATG,,
26.3062,2001,12,ATG,,
25.8247,2002,1,ATG,,
24.6946,2002,2,ATG,,
25.6142,2002,3,ATG,,
25.7303,2002,4,ATG,,
26.444,2002,5,ATG,,
27.4003,2002,6,ATG,,
27.5135,2002,7,ATG,,
27.6742,2002,8,ATG,,
27.6834,2002,9,ATG,,
27.0003,2002,10,ATG,,
26.7681,2002,11,ATG,,
25.8163,2002,12,ATG,,
25.4247,2003,1,ATG,,
25.7725,2003,2,ATG,,
25.1018,2003,3,ATG,,
26.2689,2003,4,ATG,,
26.7339,2003,5,ATG,,
26.4891,2003,6,ATG,,
26.8123,2003,7,ATG,,
27.173,2003,8,ATG,,
27.3822,2003,9,ATG,,
26.7589,2003,10,ATG,,
26.2983,2003,11,ATG,,
25.2798,2003,12,ATG,,
24.4114,2004,1,ATG,,
24.636,2004,2,ATG,,
24.803,2004,3,ATG,,
25.5605,2004,4,ATG,,
25.6974,2004,5,ATG,,
26.6992,2004,6,ATG,,
26.5758,2004,7,ATG,,
27.1719,2004,8,ATG,,
26.881,2004,9,ATG,,
26.7384,2004,10,ATG,,
25.8568,2004,11,ATG,,
25.1383,2004,12,ATG,,
24.6479,2005,1,ATG,,
24.0592,2005,2,ATG,,
25.6798,2005,3,ATG,,
26.7171,2005,4,ATG,,
26.744,2005,5,ATG,,
26.8879,2005,6,ATG,,
27.0879,2005,7,ATG,,
27.3831,2005,8,ATG,,
27.659,2005,9,ATG,,
26.9003,2005,10,ATG,,
26.0568,2005,11,ATG,,
25.1957,2005,12,ATG,,
24.6709,2006,1,ATG,,
24.636,2006,2,ATG,,
24.8018,2006,3,ATG,,
25.5706,2006,4,ATG,,
26.4428,2006,5,ATG,,
26.8244,2006,6,ATG,,
26.8123,2006,7,ATG,,
26.973,2006,8,ATG,,
26.981,2006,9,ATG,,
26.8345,2006,10,ATG,,
25.9657,2006,11,ATG,,
25.2383,2006,12,ATG,,
24.4468,2007,1,ATG,,
24.9702,2007,2,ATG,,
25.5898,2007,3,ATG,,
25.9706,2007,4,ATG,,
26.7781,2007,5,ATG,,
27.2244,2007,6,ATG,,
27.2224,2007,7,ATG,,
26.8719,2007,8,ATG,,
26.4911,2007,9,ATG,,
26.1577,2007,10,ATG,,
25.8568,2007,11,ATG,,
25.1798,2007,12,ATG,,
23.9103,2008,1,ATG,,
24.2581,2008,2,ATG,,
23.8906,2008,3,ATG,,
24.728,2008,4,ATG,,
25.5304,2008,5,ATG,,
26.3879,2008,6,ATG,,
26.7112,2008,7,ATG,,
27.4084,2008,8,ATG,,
26.481,2008,9,ATG,,
26.1476,2008,10,ATG,,
25.6456,2008,11,ATG,,
24.5372,2008,12,ATG,,
24.8336,2009,1,ATG,,
24.3934,2009,2,ATG,,
24.0553,2009,3,ATG,,
24.64,2009,4,ATG,,
25.4316,2009,5,ATG,,
26.3952,2009,6,ATG,,
27.2465,2009,7,ATG,,
27.5184,2009,8,ATG,,
27.0698,2009,9,ATG,,
26.965,2009,10,ATG,,
26.1448,2009,11,ATG,,
25.5139,2009,12,ATG,,
25.1135,2010,1,ATG,,
25.7067,2010,2,ATG,,
25.5484,2010,3,ATG,,
26.1424,2010,4,ATG,,
26.7207,2010,5,ATG,,
26.8659,2010,6,ATG,,
27.2256,2010,7,ATG,,
27.3719,2010,8,ATG,,
27.0175,2010,9,ATG,,
26.4942,2010,10,ATG,,
26.1348,2010,11,ATG,,
24.9163,2010,12,ATG,,
24.7348,2011,1,ATG,,
24.6713,2011,2,ATG,,
24.1251,2011,3,ATG,,
24.7512,2011,4,ATG,,
25.7107,2011,5,ATG,,
27.1136,2011,6,ATG,,
26.4526,2011,7,ATG,,
26.7719,2011,8,ATG,,
26.9702,2011,9,ATG,,
26.5356,2011,10,ATG,,
25.9669,2011,11,ATG,,
25.0151,2011,12,ATG,,
24.2568,2012,1,ATG,,
24.3934,2012,2,ATG,,
24.7786,2012,3,ATG,,
25.428,2012,4,ATG,,
25.8316,2012,5,ATG,,
27.2453,2012,6,ATG,,
27.0112,2012,7,ATG,,
27.0719,2012,8,ATG,,
27.1799,2012,9,ATG,,
26.6565,2012,10,ATG,,
26.5657,2012,11,ATG,,
25.2372,2012,12,ATG,,
24.7821,2013,1,ATG,,
24.8299,2013,2,ATG,,
24.9372,2013,3,ATG,,
25.2268,2013,4,ATG,,
25.9428,2013,5,ATG,,
26.3992,2013,6,ATG,,
26.6779,2013,7,ATG,,
27.0304,2013,8,ATG,,
27.2164,2013,9,ATG,,
26.9577,2013,10,ATG,,
26.1933,2013,11,ATG,,
25.5372,2013,12,ATG,,
25.0444,2014,1,ATG,,
24.7922,2014,2,ATG,,
24.7127,2014,3,ATG,,
25.5489,2014,4,ATG,,
25.6316,2014,5,ATG,,
27.0453,2014,6,ATG,,
26.9988,2014,7,ATG,,
26.9719,2014,8,ATG,,
26.7143,2014,9,ATG,,
26.9565,2014,10,ATG,,
26.3336,2014,11,ATG,,
24.9957,2014,12,ATG,,
25.0821,2015,1,ATG,,
25.3067,2015,2,ATG,,
24.7786,2015,3,ATG,,
25.45,2015,4,ATG,,
26.2304,2015,5,ATG,,
26.9261,2015,6,ATG,,
